t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,550,354,capture,yellow,left,3,13
1,561,322,capture,yellow,left,3,13
2,620,274,capture,yellow,left,3,13
3,665,268,capture,yellow,left,3,13
4,660,277,capture,yellow,left,3,13
5,669,282,capture,yellow,left,3,13
6,665,284,capture,yellow,left,3,13
7,665,293,capture,yellow,left,3,13
8,677,302,capture,yellow,left,3,13
9,684,301,capture,yellow,left,3,13
10,682,285,capture,yellow,left,3,13
11,675,286,capture,yellow,left,3,13
12,672,290,capture,yellow,left,3,13
13,675,288,capture,yellow,left,3,13
14,668,292,capture,yellow,left,3,13
15,667,273,capture,yellow,left,3,13
16,661,279,capture,yellow,left,3,13
17,657,286,capture,yellow,left,3,13
18,661,274,capture,yellow,left,3,13
19,664,278,capture,yellow,left,3,13
20,652,284,capture,yellow,left,3,13
21,655,287,capture,yellow,left,3,13
22,665,283,capture,yellow,left,3,13
23,650,277,capture,yellow,left,3,13
24,646,290,capture,yellow,left,3,13
25,628,284,capture,yellow,left,3,13
26,626,282,capture,yellow,left,3,13
27,628,287,capture,yellow,left,3,13
28,632,288,capture,yellow,left,3,13
29,654,292,capture,yellow,left,3,13
30,661,288,capture,yellow,left,3,13
31,667,288,capture,yellow,left,3,13
32,675,290,capture,yellow,left,3,13
33,686,281,capture,yellow,left,3,13
34,705,283,capture,yellow,left,3,13
35,726,303,capture,yellow,left,3,13
36,723,284,capture,yellow,left,3,13
37,720,286,capture,yellow,left,3,13
38,722,289,capture,yellow,left,3,13
39,723,305,capture,yellow,left,3,13
40,715,287,capture,yellow,left,3,13
41,716,286,capture,yellow,left,3,13
42,723,287,capture,yellow,left,3,13
43,742,275,capture,yellow,left,3,13
44,761,279,capture,yellow,left,3,13
45,778,303,capture,yellow,left,3,13
46,791,310,capture,yellow,left,3,13
47,806,325,capture,yellow,left,3,13
48,816,344,capture,yellow,left,3,13
49,826,359,capture,yellow,left,3,13
50,844,367,capture,yellow,left,3,13
51,855,377,gate_test,yellow,left,3,13
52,865,385,gate_test,yellow,left,3,13
53,861,394,gate_test,yellow,left,3,13
54,876,402,gate_test,yellow,left,3,13
55,885,409,gate_test,yellow,left,3,13
56,915,410,gate_test,yellow,left,3,13
57,942,416,gate_test,yellow,left,3,13
58,968,409,gate_test,yellow,left,3,13
59,996,417,test,yellow,left,3,13
60,1093,392,test,yellow,left,3,13
61,1044,392,test,yellow,left,3,13
62,1063,406,test,yellow,left,3,13
63,1087,391,test,yellow,left,3,13
64,1112,384,test,yellow,left,3,13
65,1144,405,test,yellow,left,3,13
66,1156,405,test,yellow,left,3,13
67,1181,403,test,yellow,left,3,13
68,1203,398,test,yellow,left,3,13
69,1232,388,test,yellow,left,3,13
70,1243,369,test,yellow,left,3,13
71,1250,344,branch_right,yellow,left,3,13
72,1251,311,branch_right,yellow,left,3,13
73,1261,278,branch_right,yellow,left,3,13
74,1259,265,branch_right,yellow,left,3,13
75,1272,264,branch_right,yellow,left,3,13
76,1287,255,branch_right,yellow,left,3,13
77,1311,240,branch_right,yellow,left,3,13
78,1332,235,branch_right,yellow,left,3,13
79,1347,234,branch_right,yellow,left,3,13
80,1347,225,branch_right,yellow,left,3,13
81,1335,221,branch_right,yellow,left,3,13
82,1330,208,branch_right,yellow,left,3,13
83,1326,219,branch_right,yellow,left,3,13
84,1325,231,branch_right,yellow,left,3,13
85,1320,247,branch_right,yellow,left,3,13
86,1306,261,branch_right,yellow,left,3,13
87,1298,284,branch_right,yellow,left,3,13
88,1287,295,branch_right,yellow,left,3,13
89,1284,313,branch_right,yellow,left,3,13
90,1277,324,branch_right,yellow,left,3,13
91,1274,318,branch_right,yellow,left,3,13
92,1269,332,branch_right,yellow,left,3,13
93,1253,364,test,yellow,left,3,13
94,1237,400,test,yellow,left,3,13
95,1235,417,test,yellow,left,3,13
96,1245,413,test,yellow,left,3,13
97,1249,451,test,yellow,left,3,13
98,1263,452,test,yellow,left,3,13
99,1291,525,branch_left,yellow,left,3,13
100,1326,574,branch_left,yellow,left,3,13
101,1348,597,branch_left,yellow,left,3,13
102,1392,638,fountain_left,yellow,left,3,13
103,1394,648,fountain_left,yellow,left,3,13
104,1401,654,fountain_left,yellow,left,3,13
105,1398,659,fountain_left,yellow,left,3,13
106,1404,646,fountain_left,yellow,left,3,13
107,1394,635,branch_left,yellow,left,3,13
108,1405,652,fountain_left,yellow,left,3,13
109,1403,651,fountain_left,yellow,left,3,13
110,1403,650,fountain_left,yellow,left,3,13
111,1406,659,fountain_left,yellow,left,3,13
112,1405,655,fountain_left,yellow,left,3,13
113,1392,640,fountain_left,yellow,left,3,13
114,1407,656,fountain_left,yellow,left,3,13
115,1394,636,fountain_left,yellow,left,3,13
116,1394,639,fountain_left,yellow,left,3,13
117,1394,639,fountain_left,yellow,left,3,13
118,1395,636,fountain_left,yellow,left,3,13
119,1393,641,fountain_left,yellow,left,3,13
120,1395,637,fountain_left,yellow,left,3,13
121,1395,641,fountain_left,yellow,left,3,13
122,1397,637,fountain_left,yellow,left,3,13
123,1396,639,fountain_left,yellow,left,3,13
124,1395,637,fountain_left,yellow,left,3,13
125,1397,637,fountain_left,yellow,left,3,13
126,1394,640,fountain_left,yellow,left,3,13
127,1395,637,fountain_left,yellow,left,3,13
128,1396,639,fountain_left,yellow,left,3,13
129,1397,639,fountain_left,yellow,left,3,13
130,1397,639,fountain_left,yellow,left,3,13
131,1397,639,fountain_left,yellow,left,3,13
132,1395,639,fountain_left,yellow,left,3,13
133,1395,641,fountain_left,yellow,left,3,13
134,1396,640,fountain_left,yellow,left,3,13
135,1396,639,fountain_left,yellow,left,3,13
136,1396,640,fountain_left,yellow,left,3,13
137,1396,641,fountain_left,yellow,left,3,13
138,1396,640,fountain_left,yellow,left,3,13
139,1396,641,fountain_left,yellow,left,3,13
140,1395,641,fountain_left,yellow,left,3,13
141,1397,641,fountain_left,yellow,left,3,13
142,1397,641,fountain_left,yellow,left,3,13
143,1396,641,fountain_left,yellow,left,3,13
144,1398,640,fountain_left,yellow,left,3,13
145,1397,639,fountain_left,yellow,left,3,13
146,1397,639,fountain_left,yellow,left,3,13
147,1398,639,fountain_left,yellow,left,3,13
148,1398,640,fountain_left,yellow,left,3,13
149,1398,640,fountain_left,yellow,left,3,13
150,1399,640,fountain_left,yellow,left,3,13
151,1398,640,fountain_left,yellow,left,3,13
152,1398,640,fountain_left,yellow,left,3,13
153,1399,640,fountain_left,yellow,left,3,13
154,1399,639,fountain_left,yellow,left,3,13
155,1399,639,fountain_left,yellow,left,3,13
156,1400,639,fountain_left,yellow,left,3,13
157,1400,639,fountain_left,yellow,left,3,13
158,1399,640,fountain_left,yellow,left,3,13
159,1399,639,fountain_left,yellow,left,3,13
160,1399,639,fountain_left,yellow,left,3,13
161,1399,639,fountain_left,yellow,left,3,13
162,1399,640,fountain_left,yellow,left,3,13
163,1400,639,fountain_left,yellow,left,3,13
164,1399,639,fountain_left,yellow,left,3,13
165,1399,639,fountain_left,yellow,left,3,13
166,1399,639,fountain_left,yellow,left,3,13
167,1399,639,fountain_left,yellow,left,3,13
168,1399,639,fountain_left,yellow,left,3,13
169,1399,640,fountain_left,yellow,left,3,13
170,1399,639,fountain_left,yellow,left,3,13
171,1398,639,fountain_left,yellow,left,3,13
172,1399,639,fountain_left,yellow,left,3,13
