t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
1,542,335,capture,blue,left,10,11
2,599,270,capture,blue,left,10,11
3,617,272,capture,blue,left,10,11
4,617,270,capture,blue,left,10,11
5,618,270,capture,blue,left,10,11
6,620,268,capture,blue,left,10,11
7,620,268,capture,blue,left,10,11
8,620,269,capture,blue,left,10,11
9,618,269,capture,blue,left,10,11
10,617,269,capture,blue,left,10,11
11,617,268,capture,blue,left,10,11
12,616,269,capture,blue,left,10,11
13,617,269,capture,blue,left,10,11
14,617,269,capture,blue,left,10,11
15,617,269,capture,blue,left,10,11
16,616,269,capture,blue,left,10,11
17,616,269,capture,blue,left,10,11
18,616,269,capture,blue,left,10,11
19,616,269,capture,blue,left,10,11
20,616,269,capture,blue,left,10,11
21,616,269,capture,blue,left,10,11
22,616,269,capture,blue,left,10,11
23,616,269,capture,blue,left,10,11
24,616,269,capture,blue,left,10,11
25,616,268,capture,blue,left,10,11
26,617,268,capture,blue,left,10,11
27,616,268,capture,blue,left,10,11
28,615,268,capture,blue,left,10,11
29,618,268,capture,blue,left,10,11
30,618,269,capture,blue,left,10,11
31,619,269,capture,blue,left,10,11
32,619,269,capture,blue,left,10,11
33,620,269,capture,blue,left,10,11
34,618,269,capture,blue,left,10,11
35,618,269,capture,blue,left,10,11
36,619,269,capture,blue,left,10,11
37,620,270,capture,blue,left,10,11
38,620,269,capture,blue,left,10,11
39,618,269,capture,blue,left,10,11
40,620,269,capture,blue,left,10,11
41,618,270,capture,blue,left,10,11
42,618,269,capture,blue,left,10,11
43,619,268,capture,blue,left,10,11
44,615,268,capture,blue,left,10,11
45,614,268,capture,blue,left,10,11
46,615,268,capture,blue,left,10,11
47,615,268,capture,blue,left,10,11
48,615,268,capture,blue,left,10,11
49,615,268,capture,blue,left,10,11
50,615,268,capture,blue,left,10,11
51,614,268,capture,blue,left,10,11
52,615,268,capture,blue,left,10,11
53,614,268,capture,blue,left,10,11
54,614,269,capture,blue,left,10,11
55,614,268,capture,blue,left,10,11
56,614,268,capture,blue,left,10,11
57,614,268,capture,blue,left,10,11
58,614,269,capture,blue,left,10,11
59,615,269,capture,blue,left,10,11
60,615,268,capture,blue,left,10,11
61,614,268,capture,blue,left,10,11
62,614,268,capture,blue,left,10,11
63,614,269,capture,blue,left,10,11
64,614,268,capture,blue,left,10,11
65,615,269,capture,blue,left,10,11
66,615,269,capture,blue,left,10,11
67,615,270,capture,blue,left,10,11
68,615,270,capture,blue,left,10,11
69,615,269,capture,blue,left,10,11
70,615,269,capture,blue,left,10,11
71,615,269,capture,blue,left,10,11
72,615,269,capture,blue,left,10,11
73,615,269,capture,blue,left,10,11
74,615,269,capture,blue,left,10,11
75,615,269,capture,blue,left,10,11
76,615,270,capture,blue,left,10,11
77,615,270,capture,blue,left,10,11
78,615,270,capture,blue,left,10,11
79,615,269,capture,blue,left,10,11
80,618,269,capture,blue,left,10,11
81,615,269,capture,blue,left,10,11
82,615,270,capture,blue,left,10,11
83,615,269,capture,blue,left,10,11
84,614,269,capture,blue,left,10,11
85,614,269,capture,blue,left,10,11
86,614,269,capture,blue,left,10,11
87,614,269,capture,blue,left,10,11
88,614,268,capture,blue,left,10,11
89,615,269,capture,blue,left,10,11
90,615,270,capture,blue,left,10,11
91,615,270,capture,blue,left,10,11
92,615,271,capture,blue,left,10,11
93,615,270,capture,blue,left,10,11
94,616,270,capture,blue,left,10,11
95,617,270,capture,blue,left,10,11
96,619,269,capture,blue,left,10,11
97,616,270,capture,blue,left,10,11
98,617,270,capture,blue,left,10,11
99,620,271,capture,blue,left,10,11
100,617,270,capture,blue,left,10,11
101,617,270,capture,blue,left,10,11
102,616,269,capture,blue,left,10,11
103,617,269,capture,blue,left,10,11
104,617,269,capture,blue,left,10,11
105,617,270,capture,blue,left,10,11
106,614,271,capture,blue,left,10,11
107,616,271,capture,blue,left,10,11
108,613,270,capture,blue,left,10,11
109,616,270,capture,blue,left,10,11
110,617,270,capture,blue,left,10,11
111,618,270,capture,blue,left,10,11
112,619,271,capture,blue,left,10,11
113,620,272,capture,blue,left,10,11
114,622,272,capture,blue,left,10,11
115,623,274,capture,blue,left,10,11
116,625,273,capture,blue,left,10,11
117,622,273,capture,blue,left,10,11
118,620,272,capture,blue,left,10,11
119,619,270,capture,blue,left,10,11
120,619,270,capture,blue,left,10,11
121,619,269,capture,blue,left,10,11
122,619,269,capture,blue,left,10,11
123,619,269,capture,blue,left,10,11
124,621,269,capture,blue,left,10,11
125,628,270,capture,blue,left,10,11
126,628,270,capture,blue,left,10,11
127,630,269,capture,blue,left,10,11
128,632,270,capture,blue,left,10,11
129,632,269,capture,blue,left,10,11
130,632,269,capture,blue,left,10,11
131,633,270,capture,blue,left,10,11
132,632,270,capture,blue,left,10,11
133,632,270,capture,blue,left,10,11
134,632,270,capture,blue,left,10,11
135,632,269,capture,blue,left,10,11
136,633,271,capture,blue,left,10,11
137,630,267,capture,blue,left,10,11
138,628,266,capture,blue,left,10,11
139,628,265,capture,blue,left,10,11
140,625,264,capture,blue,left,10,11
141,625,264,capture,blue,left,10,11
142,625,264,capture,blue,left,10,11
143,627,264,capture,blue,left,10,11
144,627,263,capture,blue,left,10,11
145,627,263,capture,blue,left,10,11
146,628,262,capture,blue,left,10,11
147,627,261,capture,blue,left,10,11
148,626,263,capture,blue,left,10,11
149,627,263,capture,blue,left,10,11
150,628,262,capture,blue,left,10,11
151,627,265,capture,blue,left,10,11
152,628,266,capture,blue,left,10,11
153,622,267,capture,blue,left,10,11
154,621,267,capture,blue,left,10,11
155,620,266,capture,blue,left,10,11
156,621,267,capture,blue,left,10,11
157,621,269,capture,blue,left,10,11
158,621,271,capture,blue,left,10,11
160,620,272,capture,blue,left,10,11
161,620,272,capture,blue,left,10,11
162,621,271,capture,blue,left,10,11
163,622,270,capture,blue,left,10,11
164,628,269,capture,blue,left,10,11
165,625,270,capture,blue,left,10,11
166,623,266,capture,blue,left,10,11
167,624,266,capture,blue,left,10,11
168,626,266,capture,blue,left,10,11
169,621,266,capture,blue,left,10,11
170,621,265,capture,blue,left,10,11
171,622,266,capture,blue,left,10,11
172,620,265,capture,blue,left,10,11
173,623,267,capture,blue,left,10,11
174,621,265,capture,blue,left,10,11
175,621,266,capture,blue,left,10,11
176,623,266,capture,blue,left,10,11
177,625,269,capture,blue,left,10,11
178,632,273,capture,blue,left,10,11
179,632,276,capture,blue,left,10,11
180,649,282,capture,blue,left,10,11
181,648,283,capture,blue,left,10,11
182,664,284,capture,blue,left,10,11
183,641,285,capture,blue,left,10,11
184,640,280,capture,blue,left,10,11
185,644,279,capture,blue,left,10,11
186,652,284,capture,blue,left,10,11
187,652,277,capture,blue,left,10,11
188,656,277,capture,blue,left,10,11
189,647,279,capture,blue,left,10,11
190,633,278,capture,blue,left,10,11
191,648,276,capture,blue,left,10,11
192,677,283,capture,blue,left,10,11
193,660,283,capture,blue,left,10,11
194,654,285,capture,blue,left,10,11
195,654,285,capture,blue,left,10,11
196,659,283,capture,blue,left,10,11
197,660,283,capture,blue,left,10,11
198,652,289,capture,blue,left,10,11
199,659,298,capture,blue,left,10,11
200,659,298,capture,blue,left,10,11
201,661,298,capture,blue,left,10,11
202,647,288,capture,blue,left,10,11
203,650,288,capture,blue,left,10,11
204,647,288,capture,blue,left,10,11
205,647,287,capture,blue,left,10,11
206,665,297,capture,blue,left,10,11
207,650,288,capture,blue,left,10,11
208,649,288,capture,blue,left,10,11
209,649,287,capture,blue,left,10,11
210,649,287,capture,blue,left,10,11
211,680,277,capture,blue,left,10,11
212,661,279,capture,blue,left,10,11
213,656,281,capture,blue,left,10,11
214,650,285,capture,blue,left,10,11
215,649,285,capture,blue,left,10,11
216,648,284,capture,blue,left,10,11
217,648,284,capture,blue,left,10,11
218,641,280,capture,blue,left,10,11
219,639,278,capture,blue,left,10,11
220,639,278,capture,blue,left,10,11
221,631,280,capture,blue,left,10,11
224,620,276,capture,blue,left,10,11
225,621,277,capture,blue,left,10,11
226,621,275,capture,blue,left,10,11
227,630,275,capture,blue,left,10,11
228,625,275,capture,blue,left,10,11
229,623,276,capture,blue,left,10,11
230,617,276,capture,blue,left,10,11
231,617,276,capture,blue,left,10,11
232,615,276,capture,blue,left,10,11
233,611,278,capture,blue,left,10,11
234,614,278,capture,blue,left,10,11
235,621,278,capture,blue,left,10,11
236,625,279,capture,blue,left,10,11
237,616,280,capture,blue,left,10,11
239,616,281,capture,blue,left,10,11
240,625,280,capture,blue,left,10,11
241,621,280,capture,blue,left,10,11
243,638,280,capture,blue,left,10,11
244,630,281,capture,blue,left,10,11
245,630,281,capture,blue,left,10,11
246,636,280,capture,blue,left,10,11
247,643,280,capture,blue,left,10,11
248,647,278,capture,blue,left,10,11
249,648,279,capture,blue,left,10,11
250,677,264,capture,blue,left,10,11
251,659,273,capture,blue,left,10,11
252,681,262,capture,blue,left,10,11
253,659,273,capture,blue,left,10,11
254,659,273,capture,blue,left,10,11
255,659,273,capture,blue,left,10,11
256,689,283,capture,blue,left,10,11
257,689,283,capture,blue,left,10,11
258,692,275,capture,blue,left,10,11
259,668,282,capture,blue,left,10,11
260,681,267,capture,blue,left,10,11
261,683,267,capture,blue,left,10,11
262,683,266,capture,blue,left,10,11
263,668,276,capture,blue,left,10,11
264,685,267,capture,blue,left,10,11
