t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,609,285,capture,blue,right,78,5
1,601,282,capture,blue,right,78,5
2,674,267,capture,blue,right,78,5
3,677,268,capture,blue,right,78,5
4,649,264,capture,blue,right,78,5
5,656,259,capture,blue,right,78,5
6,651,255,capture,blue,right,78,5
7,640,258,capture,blue,right,78,5
8,649,259,capture,blue,right,78,5
9,650,259,capture,blue,right,78,5
10,647,255,capture,blue,right,78,5
11,647,257,capture,blue,right,78,5
12,649,258,capture,blue,right,78,5
13,651,257,capture,blue,right,78,5
14,660,256,capture,blue,right,78,5
15,662,255,capture,blue,right,78,5
16,666,257,capture,blue,right,78,5
17,676,267,capture,blue,right,78,5
18,678,256,capture,blue,right,78,5
19,681,257,capture,blue,right,78,5
20,684,257,capture,blue,right,78,5
21,689,260,capture,blue,right,78,5
22,690,264,capture,blue,right,78,5
23,689,257,capture,blue,right,78,5
24,684,272,capture,blue,right,78,5
25,680,276,capture,blue,right,78,5
26,675,274,capture,blue,right,78,5
27,657,269,capture,blue,right,78,5
28,650,263,capture,blue,right,78,5
29,651,262,capture,blue,right,78,5
30,641,266,capture,blue,right,78,5
31,645,272,capture,blue,right,78,5
32,658,272,capture,blue,right,78,5
33,666,279,capture,blue,right,78,5
34,671,280,capture,blue,right,78,5
35,675,279,capture,blue,right,78,5
36,680,279,capture,blue,right,78,5
37,684,283,capture,blue,right,78,5
38,694,272,capture,blue,right,78,5
39,698,267,capture,blue,right,78,5
40,702,266,capture,blue,right,78,5
41,707,270,capture,blue,right,78,5
42,712,285,capture,blue,right,78,5
43,717,290,capture,blue,right,78,5
44,729,288,capture,blue,right,78,5
45,734,292,capture,blue,right,78,5
46,746,291,capture,blue,right,78,5
47,743,295,capture,blue,right,78,5
48,762,298,capture,blue,right,78,5
49,773,299,capture,blue,right,78,5
50,778,311,capture,blue,right,78,5
51,794,316,capture,blue,right,78,5
52,799,327,capture,blue,right,78,5
53,799,335,capture,blue,right,78,5
54,810,348,capture,blue,right,78,5
55,814,360,capture,blue,right,78,5
56,823,370,capture,blue,right,78,5
57,839,375,capture,blue,right,78,5
58,847,384,gate,blue,right,78,5
59,863,386,gate_test,blue,right,78,5
60,864,396,gate_test,blue,right,78,5
61,868,398,gate_test,blue,right,78,5
62,891,397,gate_test,blue,right,78,5
63,900,400,gate_test,blue,right,78,5
64,907,404,gate_test,blue,right,78,5
65,926,400,gate_test,blue,right,78,5
66,934,403,gate_test,blue,right,78,5
67,945,400,gate_test,blue,right,78,5
68,962,403,gate_test,blue,right,78,5
69,966,410,gate_test,blue,right,78,5
70,986,408,test,blue,right,78,5
71,990,404,test,blue,right,78,5
72,997,409,test,blue,right,78,5
73,989,405,test,blue,right,78,5
74,1009,405,test,blue,right,78,5
75,1010,411,test,blue,right,78,5
76,1040,403,test,blue,right,78,5
77,1047,409,test,blue,right,78,5
78,1080,407,test,blue,right,78,5
79,1081,390,test,blue,right,78,5
80,1091,392,test,blue,right,78,5
81,1112,394,test,blue,right,78,5
82,1123,396,test,blue,right,78,5
83,1131,398,test,blue,right,78,5
84,1148,386,test,blue,right,78,5
85,1172,387,test,blue,right,78,5
86,1166,378,test,blue,right,78,5
87,1185,368,test,blue,right,78,5
88,1201,365,test,blue,right,78,5
89,1216,340,test,blue,right,78,5
90,1215,330,branch_right,blue,right,78,5
91,1229,320,branch_right,blue,right,78,5
92,1235,309,branch_right,blue,right,78,5
93,1253,287,branch_right,blue,right,78,5
94,1257,273,branch_right,blue,right,78,5
95,1260,258,branch_right,blue,right,78,5
96,1262,237,branch_right,blue,right,78,5
97,1257,221,branch_right,blue,right,78,5
98,1253,217,branch_right,blue,right,78,5
99,1265,203,branch_right,blue,right,78,5
100,1271,196,branch_right,blue,right,78,5
101,1275,196,branch_right,blue,right,78,5
102,1292,192,branch_right,blue,right,78,5
103,1294,197,branch_right,blue,right,78,5
104,1313,196,branch_right,blue,right,78,5
105,1323,199,branch_right,blue,right,78,5
106,1331,205,branch_right,blue,right,78,5
107,1329,207,branch_right,blue,right,78,5
108,1324,211,branch_right,blue,right,78,5
109,1323,218,branch_right,blue,right,78,5
110,1323,227,branch_right,blue,right,78,5
111,1308,226,branch_right,blue,right,78,5
112,1309,246,branch_right,blue,right,78,5
113,1297,254,branch_right,blue,right,78,5
114,1287,251,branch_right,blue,right,78,5
115,1279,273,branch_right,blue,right,78,5
116,1271,284,branch_right,blue,right,78,5
117,1264,290,branch_right,blue,right,78,5
118,1255,312,branch_right,blue,right,78,5
119,1231,345,test,blue,right,78,5
120,1222,357,test,blue,right,78,5
121,1231,399,test,blue,right,78,5
122,1240,416,test,blue,right,78,5
123,1252,438,test,blue,right,78,5
124,1256,455,test,blue,right,78,5
125,1276,489,branch_left,blue,right,78,5
126,1285,512,branch_left,blue,right,78,5
127,1291,529,branch_left,blue,right,78,5
128,1291,556,branch_left,blue,right,78,5
129,1296,583,branch_left,blue,right,78,5
130,1303,596,branch_left,blue,right,78,5
131,1318,623,branch_left,blue,right,78,5
132,1326,625,branch_left,blue,right,78,5
133,1342,659,branch_left,blue,right,78,5
134,1353,679,fountain_left,blue,right,78,5
135,1378,705,fountain_left,blue,right,78,5
136,1369,697,fountain_left,blue,right,78,5
137,1369,695,fountain_left,blue,right,78,5
138,1370,692,fountain_left,blue,right,78,5
139,1367,687,fountain_left,blue,right,78,5
140,1363,699,fountain_left,blue,right,78,5
141,1361,708,fountain_left,blue,right,78,5
142,1361,697,fountain_left,blue,right,78,5
143,1364,691,fountain_left,blue,right,78,5
144,1364,696,fountain_left,blue,right,78,5
145,1366,697,fountain_left,blue,right,78,5
146,1359,688,fountain_left,blue,right,78,5
147,1337,667,branch_left,blue,right,78,5
148,1332,661,branch_left,blue,right,78,5
149,1310,639,branch_left,blue,right,78,5
150,1335,631,branch_left,blue,right,78,5
151,1301,602,branch_left,blue,right,78,5
152,1291,593,branch_left,blue,right,78,5
153,1284,555,branch_left,blue,right,78,5
154,1278,545,branch_left,blue,right,78,5
155,1262,510,branch_left,blue,right,78,5
156,1263,493,branch_left,blue,right,78,5
157,1260,464,branch_left,blue,right,78,5
158,1243,439,test,blue,right,78,5
159,1232,435,test,blue,right,78,5
160,1211,410,test,blue,right,78,5
161,1199,404,test,blue,right,78,5
162,1155,393,test,blue,right,78,5
163,1146,389,test,blue,right,78,5
164,1109,392,test,blue,right,78,5
165,1083,399,test,blue,right,78,5
166,1038,394,test,blue,right,78,5
167,1014,395,test,blue,right,78,5
168,976,398,test,blue,right,78,5
169,959,409,gate_test,blue,right,78,5
170,940,414,gate_test,blue,right,78,5
171,898,407,gate_test,blue,right,78,5
172,879,405,gate_test,blue,right,78,5
173,845,394,gate,blue,right,78,5
174,827,382,gate,blue,right,78,5
175,803,354,capture,blue,right,78,5
176,797,340,capture,blue,right,78,5
177,764,321,capture,blue,right,78,5
178,745,313,capture,blue,right,78,5
179,724,317,capture,blue,right,78,5
180,719,305,capture,blue,right,78,5
181,699,298,capture,blue,right,78,5
182,702,284,capture,blue,right,78,5
183,693,264,capture,blue,right,78,5
184,682,279,capture,blue,right,78,5
185,696,286,capture,blue,right,78,5
186,703,295,capture,blue,right,78,5
187,739,306,capture,blue,right,78,5
188,738,317,capture,blue,right,78,5
189,757,330,capture,blue,right,78,5
190,764,340,capture,blue,right,78,5
191,778,343,capture,blue,right,78,5
192,778,323,capture,blue,right,78,5
193,775,320,capture,blue,right,78,5
194,748,301,capture,blue,right,78,5
195,722,297,capture,blue,right,78,5
196,697,295,capture,blue,right,78,5
197,693,275,capture,blue,right,78,5
198,677,275,capture,blue,right,78,5
199,669,266,capture,blue,right,78,5
200,650,267,capture,blue,right,78,5
201,659,261,capture,blue,right,78,5
202,650,261,capture,blue,right,78,5
203,642,266,capture,blue,right,78,5
204,638,264,capture,blue,right,78,5
205,640,264,capture,blue,right,78,5
206,653,265,capture,blue,right,78,5
207,662,265,capture,blue,right,78,5
208,672,262,capture,blue,right,78,5
209,688,258,capture,blue,right,78,5
210,696,269,capture,blue,right,78,5
211,702,274,capture,blue,right,78,5
212,712,292,capture,blue,right,78,5
213,713,282,capture,blue,right,78,5
214,730,296,capture,blue,right,78,5
215,738,286,capture,blue,right,78,5
216,734,301,capture,blue,right,78,5
217,736,296,capture,blue,right,78,5
218,739,298,capture,blue,right,78,5
219,753,305,capture,blue,right,78,5
220,765,309,capture,blue,right,78,5
221,770,315,capture,blue,right,78,5
222,773,332,capture,blue,right,78,5
223,782,334,capture,blue,right,78,5
224,801,347,capture,blue,right,78,5
225,809,365,capture,blue,right,78,5
226,811,372,capture,blue,right,78,5
227,842,382,gate,blue,right,78,5
228,854,377,gate_test,blue,right,78,5
229,868,385,gate_test,blue,right,78,5
230,874,394,gate_test,blue,right,78,5
231,887,398,gate_test,blue,right,78,5
232,913,399,gate_test,blue,right,78,5
233,927,397,gate_test,blue,right,78,5
234,921,400,gate_test,blue,right,78,5
235,905,404,gate_test,blue,right,78,5
236,908,402,gate_test,blue,right,78,5
237,888,401,gate_test,blue,right,78,5
238,886,399,gate_test,blue,right,78,5
239,872,395,gate_test,blue,right,78,5
240,862,391,gate_test,blue,right,78,5
241,837,374,capture,blue,right,78,5
242,837,365,capture,blue,right,78,5
243,814,343,capture,blue,right,78,5
244,803,346,capture,blue,right,78,5
245,784,332,capture,blue,right,78,5
246,765,310,capture,blue,right,78,5
247,739,295,capture,blue,right,78,5
248,724,286,capture,blue,right,78,5
249,724,263,capture,blue,right,78,5
250,713,264,capture,blue,right,78,5
251,701,280,capture,blue,right,78,5
252,680,282,capture,blue,right,78,5
253,689,284,capture,blue,right,78,5
254,704,288,capture,blue,right,78,5
255,705,289,capture,blue,right,78,5
256,710,293,capture,blue,right,78,5
257,710,294,capture,blue,right,78,5
258,712,296,capture,blue,right,78,5
259,708,295,capture,blue,right,78,5
260,708,286,capture,blue,right,78,5
261,719,284,capture,blue,right,78,5
262,686,274,capture,blue,right,78,5
263,667,270,capture,blue,right,78,5
264,667,271,capture,blue,right,78,5
265,632,254,capture,blue,right,78,5
266,650,258,capture,blue,right,78,5
267,654,258,capture,blue,right,78,5
268,656,260,capture,blue,right,78,5
269,653,256,capture,blue,right,78,5
270,665,267,capture,blue,right,78,5
271,666,267,capture,blue,right,78,5
272,658,258,capture,blue,right,78,5
273,659,262,capture,blue,right,78,5
274,652,259,capture,blue,right,78,5
275,660,262,capture,blue,right,78,5
276,664,262,capture,blue,right,78,5
277,673,264,capture,blue,right,78,5
278,675,252,capture,blue,right,78,5
279,677,263,capture,blue,right,78,5
280,675,247,capture,blue,right,78,5
281,676,257,capture,blue,right,78,5
282,680,256,capture,blue,right,78,5
283,682,245,capture,blue,right,78,5
284,686,243,capture,blue,right,78,5
285,685,244,capture,blue,right,78,5
286,684,248,capture,blue,right,78,5
287,678,251,capture,blue,right,78,5
288,674,247,capture,blue,right,78,5
289,671,252,capture,blue,right,78,5
290,669,266,capture,blue,right,78,5
291,667,255,capture,blue,right,78,5
292,665,267,capture,blue,right,78,5
293,662,268,capture,blue,right,78,5
294,650,254,capture,blue,right,78,5
295,648,258,capture,blue,right,78,5
296,643,259,capture,blue,right,78,5
297,640,263,capture,blue,right,78,5
298,641,263,capture,blue,right,78,5
299,643,254,capture,blue,right,78,5
300,646,266,capture,blue,right,78,5
301,648,253,capture,blue,right,78,5
302,658,248,capture,blue,right,78,5
303,662,245,capture,blue,right,78,5
304,668,245,capture,blue,right,78,5
305,669,247,capture,blue,right,78,5
306,679,256,capture,blue,right,78,5
307,679,252,capture,blue,right,78,5
308,686,247,capture,blue,right,78,5
309,685,265,capture,blue,right,78,5
310,683,255,capture,blue,right,78,5
311,683,254,capture,blue,right,78,5
312,674,249,capture,blue,right,78,5
313,669,248,capture,blue,right,78,5
314,665,265,capture,blue,right,78,5
315,664,268,capture,blue,right,78,5
316,661,251,capture,blue,right,78,5
317,660,252,capture,blue,right,78,5
318,658,251,capture,blue,right,78,5
319,648,265,capture,blue,right,78,5
320,647,267,capture,blue,right,78,5
321,640,265,capture,blue,right,78,5
322,639,266,capture,blue,right,78,5
323,636,256,capture,blue,right,78,5
324,640,267,capture,blue,right,78,5
325,641,269,capture,blue,right,78,5
326,645,263,capture,blue,right,78,5
327,639,258,capture,blue,right,78,5
328,650,268,capture,blue,right,78,5
329,657,278,capture,blue,right,78,5
330,651,268,capture,blue,right,78,5
331,653,265,capture,blue,right,78,5
332,652,262,capture,blue,right,78,5
333,639,254,capture,blue,right,78,5
334,637,262,capture,blue,right,78,5
335,635,264,capture,blue,right,78,5
336,635,263,capture,blue,right,78,5
337,635,266,capture,blue,right,78,5
338,637,268,capture,blue,right,78,5
339,629,256,capture,blue,right,78,5
340,633,252,capture,blue,right,78,5
341,647,267,capture,blue,right,78,5
342,652,270,capture,blue,right,78,5
343,660,263,capture,blue,right,78,5
344,672,263,capture,blue,right,78,5
345,684,259,capture,blue,right,78,5
346,684,262,capture,blue,right,78,5
347,686,262,capture,blue,right,78,5
348,696,258,capture,blue,right,78,5
349,697,264,capture,blue,right,78,5
350,694,270,capture,blue,right,78,5
351,681,265,capture,blue,right,78,5
352,680,268,capture,blue,right,78,5
353,657,265,capture,blue,right,78,5
354,639,254,capture,blue,right,78,5
355,651,257,capture,blue,right,78,5
356,654,257,capture,blue,right,78,5
357,669,256,capture,blue,right,78,5
358,661,264,capture,blue,right,78,5
359,693,292,capture,blue,right,78,5
360,709,301,capture,blue,right,78,5
361,736,318,capture,blue,right,78,5
362,753,316,capture,blue,right,78,5
363,771,340,capture,blue,right,78,5
364,774,324,capture,blue,right,78,5
365,793,354,capture,blue,right,78,5
366,795,359,capture,blue,right,78,5
