t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,622,330,capture,yellow,left,47,4
1,636,331,capture,yellow,left,47,4
2,692,308,capture,yellow,left,47,4
3,720,311,capture,yellow,left,47,4
4,729,319,capture,yellow,left,47,4
5,738,317,capture,yellow,left,47,4
6,743,319,capture,yellow,left,47,4
7,747,321,capture,yellow,left,47,4
8,749,322,capture,yellow,left,47,4
9,751,321,capture,yellow,left,47,4
10,752,324,capture,yellow,left,47,4
11,753,325,capture,yellow,left,47,4
12,755,326,capture,yellow,left,47,4
13,754,321,capture,yellow,left,47,4
14,758,327,capture,yellow,left,47,4
15,760,327,capture,yellow,left,47,4
16,760,331,capture,yellow,left,47,4
17,761,331,capture,yellow,left,47,4
18,756,324,capture,yellow,left,47,4
19,758,329,capture,yellow,left,47,4
20,757,326,capture,yellow,left,47,4
21,760,328,capture,yellow,left,47,4
22,760,328,capture,yellow,left,47,4
23,764,331,capture,yellow,left,47,4
24,764,332,capture,yellow,left,47,4
25,764,338,capture,yellow,left,47,4
26,765,339,capture,yellow,left,47,4
27,768,340,capture,yellow,left,47,4
28,772,340,capture,yellow,left,47,4
29,773,340,capture,yellow,left,47,4
30,772,340,capture,yellow,left,47,4
31,776,340,capture,yellow,left,47,4
32,775,341,capture,yellow,left,47,4
33,776,341,capture,yellow,left,47,4
34,778,343,capture,yellow,left,47,4
35,778,344,capture,yellow,left,47,4
36,778,345,capture,yellow,left,47,4
37,779,345,capture,yellow,left,47,4
38,778,345,capture,yellow,left,47,4
39,778,344,capture,yellow,left,47,4
40,780,343,capture,yellow,left,47,4
41,780,343,capture,yellow,left,47,4
42,781,343,capture,yellow,left,47,4
43,783,342,capture,yellow,left,47,4
44,782,343,capture,yellow,left,47,4
45,785,344,capture,yellow,left,47,4
46,782,344,capture,yellow,left,47,4
47,786,346,capture,yellow,left,47,4
48,786,346,capture,yellow,left,47,4
49,787,347,capture,yellow,left,47,4
50,786,344,capture,yellow,left,47,4
51,785,346,capture,yellow,left,47,4
52,789,347,capture,yellow,left,47,4
53,790,346,capture,yellow,left,47,4
54,790,346,capture,yellow,left,47,4
55,792,346,capture,yellow,left,47,4
56,795,347,capture,yellow,left,47,4
57,794,348,capture,yellow,left,47,4
58,795,349,capture,yellow,left,47,4
59,797,364,capture,yellow,left,47,4
60,795,353,capture,yellow,left,47,4
61,798,356,capture,yellow,left,47,4
62,800,355,capture,yellow,left,47,4
63,802,348,capture,yellow,left,47,4
64,803,348,capture,yellow,left,47,4
65,802,346,capture,yellow,left,47,4
66,806,345,capture,yellow,left,47,4
67,809,347,capture,yellow,left,47,4
68,803,345,capture,yellow,left,47,4
69,808,346,capture,yellow,left,47,4
70,808,347,capture,yellow,left,47,4
71,804,348,capture,yellow,left,47,4
72,804,352,capture,yellow,left,47,4
73,810,356,capture,yellow,left,47,4
74,811,357,capture,yellow,left,47,4
75,811,356,capture,yellow,left,47,4
76,812,358,capture,yellow,left,47,4
77,812,358,capture,yellow,left,47,4
78,813,359,capture,yellow,left,47,4
79,813,358,capture,yellow,left,47,4
80,812,354,capture,yellow,left,47,4
81,822,353,capture,yellow,left,47,4
82,826,350,capture,yellow,left,47,4
83,827,348,capture,yellow,left,47,4
84,834,354,capture,yellow,left,47,4
85,835,364,capture,yellow,left,47,4
86,839,374,capture,yellow,left,47,4
87,843,377,gate,yellow,left,47,4
88,851,385,gate_test,yellow,left,47,4
89,860,387,gate_test,yellow,left,47,4
90,866,392,gate_test,yellow,left,47,4
91,871,394,gate_test,yellow,left,47,4
92,886,396,gate_test,yellow,left,47,4
93,884,400,gate_test,yellow,left,47,4
94,896,401,gate_test,yellow,left,47,4
95,907,405,gate_test,yellow,left,47,4
96,915,414,gate_test,yellow,left,47,4
97,925,420,gate_test,yellow,left,47,4
98,930,419,gate_test,yellow,left,47,4
99,942,408,gate_test,yellow,left,47,4
100,953,407,gate_test,yellow,left,47,4
101,972,413,gate_test,yellow,left,47,4
102,983,407,test,yellow,left,47,4
103,995,405,test,yellow,left,47,4
104,1011,413,test,yellow,left,47,4
105,1027,414,test,yellow,left,47,4
106,1038,413,test,yellow,left,47,4
107,1052,418,test,yellow,left,47,4
108,1072,408,test,yellow,left,47,4
109,1092,408,test,yellow,left,47,4
110,1102,407,test,yellow,left,47,4
111,1116,401,test,yellow,left,47,4
112,1136,405,test,yellow,left,47,4
113,1155,411,test,yellow,left,47,4
114,1157,401,test,yellow,left,47,4
115,1164,402,test,yellow,left,47,4
116,1165,390,test,yellow,left,47,4
117,1173,387,test,yellow,left,47,4
118,1207,364,test,yellow,left,47,4
119,1231,356,test,yellow,left,47,4
120,1233,342,branch_right,yellow,left,47,4
121,1255,338,branch_right,yellow,left,47,4
122,1259,343,branch_right,yellow,left,47,4
123,1253,348,branch_right,yellow,left,47,4
124,1238,364,test,yellow,left,47,4
125,1229,380,test,yellow,left,47,4
126,1223,406,test,yellow,left,47,4
127,1235,427,test,yellow,left,47,4
128,1262,470,branch_left,yellow,left,47,4
129,1266,472,branch_left,yellow,left,47,4
130,1276,504,branch_left,yellow,left,47,4
131,1282,518,branch_left,yellow,left,47,4
132,1296,531,branch_left,yellow,left,47,4
133,1301,518,branch_left,yellow,left,47,4
134,1298,509,branch_left,yellow,left,47,4
135,1273,488,branch_left,yellow,left,47,4
136,1272,482,branch_left,yellow,left,47,4
137,1266,450,test,yellow,left,47,4
138,1262,456,branch_left,yellow,left,47,4
139,1223,412,test,yellow,left,47,4
140,1204,408,test,yellow,left,47,4
141,1159,405,test,yellow,left,47,4
142,1119,405,test,yellow,left,47,4
143,1103,406,test,yellow,left,47,4
144,1071,406,test,yellow,left,47,4
145,1043,409,test,yellow,left,47,4
146,1054,419,test,yellow,left,47,4
147,1060,407,test,yellow,left,47,4
148,1083,419,test,yellow,left,47,4
149,1077,405,test,yellow,left,47,4
150,1089,387,test,yellow,left,47,4
151,1088,383,test,yellow,left,47,4
152,1092,406,test,yellow,left,47,4
153,1110,403,test,yellow,left,47,4
154,1142,403,test,yellow,left,47,4
155,1138,404,test,yellow,left,47,4
156,1183,396,test,yellow,left,47,4
157,1197,381,test,yellow,left,47,4
158,1224,358,test,yellow,left,47,4
159,1232,349,test,yellow,left,47,4
160,1249,318,branch_right,yellow,left,47,4
