t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,827,312,capture,yellow,left,3,24
1,826,311,capture,yellow,left,3,24
2,847,346,capture,yellow,left,3,24
3,875,397,gate_test,yellow,left,3,24
4,896,418,gate_test,yellow,left,3,24
5,898,428,gate_test,yellow,left,3,24
6,899,433,gate_test,yellow,left,3,24
7,900,434,gate_test,yellow,left,3,24
8,900,435,gate_test,yellow,left,3,24
9,894,434,gate_test,yellow,left,3,24
10,895,437,gate_test,yellow,left,3,24
11,898,435,gate_test,yellow,left,3,24
12,895,435,gate_test,yellow,left,3,24
13,892,431,gate_test,yellow,left,3,24
14,890,433,gate_test,yellow,left,3,24
15,891,425,gate_test,yellow,left,3,24
16,897,425,gate_test,yellow,left,3,24
17,899,430,gate_test,yellow,left,3,24
18,900,430,gate_test,yellow,left,3,24
19,902,430,gate_test,yellow,left,3,24
20,905,432,gate_test,yellow,left,3,24
21,910,432,gate_test,yellow,left,3,24
22,921,431,gate_test,yellow,left,3,24
23,930,434,gate_test,yellow,left,3,24
24,950,436,gate_test,yellow,left,3,24
25,957,435,gate_test,yellow,left,3,24
26,976,433,test,yellow,left,3,24
27,998,428,test,yellow,left,3,24
28,1006,427,test,yellow,left,3,24
29,1029,418,test,yellow,left,3,24
30,1054,414,test,yellow,left,3,24
31,1081,408,test,yellow,left,3,24
32,1097,416,test,yellow,left,3,24
33,1133,404,test,yellow,left,3,24
34,1153,408,test,yellow,left,3,24
35,1166,398,test,yellow,left,3,24
36,1191,391,test,yellow,left,3,24
37,1226,374,test,yellow,left,3,24
38,1231,360,test,yellow,left,3,24
39,1246,339,branch_right,yellow,left,3,24
40,1261,306,branch_right,yellow,left,3,24
41,1283,274,branch_right,yellow,left,3,24
42,1302,232,branch_right,yellow,left,3,24
43,1319,206,branch_right,yellow,left,3,24
44,1330,203,branch_right,yellow,left,3,24
45,1339,195,branch_right,yellow,left,3,24
46,1347,179,branch_right,yellow,left,3,24
47,1349,160,fountain_right,yellow,left,3,24
48,1346,154,fountain_right,yellow,left,3,24
49,1355,130,fountain_right,yellow,left,3,24
50,1356,131,fountain_right,yellow,left,3,24
51,1353,129,fountain_right,yellow,left,3,24
