t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,618,292,capture,yellow,left,25,3
1,659,289,capture,yellow,left,25,3
2,709,278,capture,yellow,left,25,3
3,710,313,capture,yellow,left,25,3
4,721,321,capture,yellow,left,25,3
5,718,320,capture,yellow,left,25,3
6,730,331,capture,yellow,left,25,3
7,705,305,capture,yellow,left,25,3
8,691,299,capture,yellow,left,25,3
9,680,300,capture,yellow,left,25,3
10,679,300,capture,yellow,left,25,3
11,651,289,capture,yellow,left,25,3
12,648,284,capture,yellow,left,25,3
13,647,285,capture,yellow,left,25,3
14,643,290,capture,yellow,left,25,3
15,634,281,capture,yellow,left,25,3
16,634,294,capture,yellow,left,25,3
17,636,287,capture,yellow,left,25,3
18,635,285,capture,yellow,left,25,3
19,631,284,capture,yellow,left,25,3
20,638,283,capture,yellow,left,25,3
21,642,283,capture,yellow,left,25,3
22,655,280,capture,yellow,left,25,3
23,652,280,capture,yellow,left,25,3
24,647,280,capture,yellow,left,25,3
25,634,282,capture,yellow,left,25,3
26,636,281,capture,yellow,left,25,3
27,637,284,capture,yellow,left,25,3
28,629,281,capture,yellow,left,25,3
29,619,282,capture,yellow,left,25,3
30,618,290,capture,yellow,left,25,3
31,607,279,capture,yellow,left,25,3
32,609,273,capture,yellow,left,25,3
33,614,275,capture,yellow,left,25,3
34,631,273,capture,yellow,left,25,3
35,634,277,capture,yellow,left,25,3
36,635,278,capture,yellow,left,25,3
37,640,277,capture,yellow,left,25,3
38,644,275,capture,yellow,left,25,3
39,646,275,capture,yellow,left,25,3
40,644,276,capture,yellow,left,25,3
41,639,269,capture,yellow,left,25,3
42,637,271,capture,yellow,left,25,3
43,637,275,capture,yellow,left,25,3
44,633,278,capture,yellow,left,25,3
45,634,277,capture,yellow,left,25,3
46,633,276,capture,yellow,left,25,3
47,651,281,capture,yellow,left,25,3
48,671,296,capture,yellow,left,25,3
49,674,293,capture,yellow,left,25,3
50,674,295,capture,yellow,left,25,3
51,685,298,capture,yellow,left,25,3
52,689,302,capture,yellow,left,25,3
53,708,284,capture,yellow,left,25,3
54,713,283,capture,yellow,left,25,3
55,719,323,capture,yellow,left,25,3
56,742,329,capture,yellow,left,25,3
57,751,337,capture,yellow,left,25,3
58,776,344,capture,yellow,left,25,3
59,787,353,capture,yellow,left,25,3
60,783,353,capture,yellow,left,25,3
61,785,365,capture,yellow,left,25,3
62,802,370,capture,yellow,left,25,3
63,818,383,capture,yellow,left,25,3
64,831,387,gate,yellow,left,25,3
65,844,403,gate,yellow,left,25,3
66,898,416,gate_test,yellow,left,25,3
67,878,411,gate_test,yellow,left,25,3
68,900,430,gate_test,yellow,left,25,3
69,906,433,gate_test,yellow,left,25,3
70,917,416,gate_test,yellow,left,25,3
71,943,422,gate_test,yellow,left,25,3
72,957,429,gate_test,yellow,left,25,3
73,975,411,test,yellow,left,25,3
74,1008,419,test,yellow,left,25,3
