t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
2,677,274,capture,blue,right,26,20
3,677,272,capture,blue,right,26,20
4,675,272,capture,blue,right,26,20
5,675,271,capture,blue,right,26,20
6,675,270,capture,blue,right,26,20
7,675,272,capture,blue,right,26,20
8,669,270,capture,blue,right,26,20
9,669,265,capture,blue,right,26,20
10,657,264,capture,blue,right,26,20
11,659,261,capture,blue,right,26,20
12,659,262,capture,blue,right,26,20
13,654,262,capture,blue,right,26,20
14,661,262,capture,blue,right,26,20
15,659,262,capture,blue,right,26,20
16,658,261,capture,blue,right,26,20
17,648,260,capture,blue,right,26,20
18,646,259,capture,blue,right,26,20
19,644,259,capture,blue,right,26,20
20,643,259,capture,blue,right,26,20
21,652,259,capture,blue,right,26,20
22,643,258,capture,blue,right,26,20
23,641,259,capture,blue,right,26,20
24,637,258,capture,blue,right,26,20
25,644,264,capture,blue,right,26,20
26,641,262,capture,blue,right,26,20
27,643,262,capture,blue,right,26,20
28,642,261,capture,blue,right,26,20
29,632,261,capture,blue,right,26,20
30,640,263,capture,blue,right,26,20
31,638,262,capture,blue,right,26,20
32,638,260,capture,blue,right,26,20
33,635,259,capture,blue,right,26,20
34,635,262,capture,blue,right,26,20
35,635,261,capture,blue,right,26,20
36,630,258,capture,blue,right,26,20
37,635,260,capture,blue,right,26,20
38,633,258,capture,blue,right,26,20
39,635,257,capture,blue,right,26,20
40,634,259,capture,blue,right,26,20
41,627,257,capture,blue,right,26,20
42,636,259,capture,blue,right,26,20
43,637,259,capture,blue,right,26,20
44,630,257,capture,blue,right,26,20
45,632,257,capture,blue,right,26,20
46,638,257,capture,blue,right,26,20
47,633,257,capture,blue,right,26,20
48,639,257,capture,blue,right,26,20
49,634,256,capture,blue,right,26,20
50,633,256,capture,blue,right,26,20
51,639,257,capture,blue,right,26,20
52,633,255,capture,blue,right,26,20
53,633,256,capture,blue,right,26,20
54,633,256,capture,blue,right,26,20
55,633,255,capture,blue,right,26,20
56,633,255,capture,blue,right,26,20
57,638,255,capture,blue,right,26,20
58,630,256,capture,blue,right,26,20
59,630,256,capture,blue,right,26,20
60,630,256,capture,blue,right,26,20
61,635,258,capture,blue,right,26,20
62,631,253,capture,blue,right,26,20
63,628,253,capture,blue,right,26,20
64,629,257,capture,blue,right,26,20
65,633,257,capture,blue,right,26,20
66,639,258,capture,blue,right,26,20
67,639,259,capture,blue,right,26,20
68,638,259,capture,blue,right,26,20
69,638,262,capture,blue,right,26,20
70,639,259,capture,blue,right,26,20
71,641,258,capture,blue,right,26,20
72,645,263,capture,blue,right,26,20
73,649,260,capture,blue,right,26,20
74,653,259,capture,blue,right,26,20
75,655,259,capture,blue,right,26,20
76,655,260,capture,blue,right,26,20
77,652,261,capture,blue,right,26,20
78,652,258,capture,blue,right,26,20
