t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,740,276,capture,yellow,right,11,10
1,742,276,capture,yellow,right,11,10
2,760,296,capture,yellow,right,11,10
3,741,281,capture,yellow,right,11,10
4,742,279,capture,yellow,right,11,10
5,742,280,capture,yellow,right,11,10
6,753,291,capture,yellow,right,11,10
7,749,283,capture,yellow,right,11,10
8,745,291,capture,yellow,right,11,10
9,724,288,capture,yellow,right,11,10
10,742,287,capture,yellow,right,11,10
11,735,287,capture,yellow,right,11,10
12,724,288,capture,yellow,right,11,10
13,741,284,capture,yellow,right,11,10
14,745,289,capture,yellow,right,11,10
15,752,297,capture,yellow,right,11,10
16,730,284,capture,yellow,right,11,10
17,724,284,capture,yellow,right,11,10
18,722,284,capture,yellow,right,11,10
19,719,280,capture,yellow,right,11,10
20,723,278,capture,yellow,right,11,10
21,705,279,capture,yellow,right,11,10
22,715,276,capture,yellow,right,11,10
23,701,278,capture,yellow,right,11,10
24,709,279,capture,yellow,right,11,10
25,710,277,capture,yellow,right,11,10
26,707,276,capture,yellow,right,11,10
27,700,272,capture,yellow,right,11,10
28,691,268,capture,yellow,right,11,10
29,687,268,capture,yellow,right,11,10
30,686,270,capture,yellow,right,11,10
31,685,270,capture,yellow,right,11,10
32,668,268,capture,yellow,right,11,10
33,663,271,capture,yellow,right,11,10
34,666,269,capture,yellow,right,11,10
35,666,271,capture,yellow,right,11,10
36,663,270,capture,yellow,right,11,10
37,665,267,capture,yellow,right,11,10
38,666,268,capture,yellow,right,11,10
39,668,267,capture,yellow,right,11,10
40,666,266,capture,yellow,right,11,10
41,670,267,capture,yellow,right,11,10
42,671,269,capture,yellow,right,11,10
43,672,272,capture,yellow,right,11,10
44,685,270,capture,yellow,right,11,10
45,684,270,capture,yellow,right,11,10
46,683,272,capture,yellow,right,11,10
47,680,272,capture,yellow,right,11,10
48,694,271,capture,yellow,right,11,10
49,678,277,capture,yellow,right,11,10
50,680,277,capture,yellow,right,11,10
51,664,279,capture,yellow,right,11,10
52,673,282,capture,yellow,right,11,10
53,676,275,capture,yellow,right,11,10
54,683,277,capture,yellow,right,11,10
55,673,271,capture,yellow,right,11,10
56,682,273,capture,yellow,right,11,10
57,684,262,capture,yellow,right,11,10
58,671,267,capture,yellow,right,11,10
59,672,267,capture,yellow,right,11,10
60,681,276,capture,yellow,right,11,10
61,661,271,capture,yellow,right,11,10
62,662,265,capture,yellow,right,11,10
63,675,269,capture,yellow,right,11,10
64,679,268,capture,yellow,right,11,10
65,680,268,capture,yellow,right,11,10
66,669,273,capture,yellow,right,11,10
67,688,271,capture,yellow,right,11,10
68,691,272,capture,yellow,right,11,10
69,690,276,capture,yellow,right,11,10
70,691,278,capture,yellow,right,11,10
71,681,291,capture,yellow,right,11,10
72,687,295,capture,yellow,right,11,10
73,684,295,capture,yellow,right,11,10
74,690,299,capture,yellow,right,11,10
75,693,301,capture,yellow,right,11,10
76,696,303,capture,yellow,right,11,10
77,703,305,capture,yellow,right,11,10
78,708,310,capture,yellow,right,11,10
79,715,306,capture,yellow,right,11,10
80,716,299,capture,yellow,right,11,10
81,724,312,capture,yellow,right,11,10
82,726,316,capture,yellow,right,11,10
83,726,312,capture,yellow,right,11,10
84,729,314,capture,yellow,right,11,10
85,733,321,capture,yellow,right,11,10
86,732,321,capture,yellow,right,11,10
87,733,318,capture,yellow,right,11,10
88,737,321,capture,yellow,right,11,10
89,739,321,capture,yellow,right,11,10
90,742,324,capture,yellow,right,11,10
91,735,305,capture,yellow,right,11,10
92,752,322,capture,yellow,right,11,10
93,737,315,capture,yellow,right,11,10
94,757,329,capture,yellow,right,11,10
95,764,334,capture,yellow,right,11,10
96,766,340,capture,yellow,right,11,10
97,775,345,capture,yellow,right,11,10
98,771,349,capture,yellow,right,11,10
99,780,352,capture,yellow,right,11,10
100,786,349,capture,yellow,right,11,10
101,788,351,capture,yellow,right,11,10
102,790,361,capture,yellow,right,11,10
103,794,352,capture,yellow,right,11,10
104,788,352,capture,yellow,right,11,10
105,793,351,capture,yellow,right,11,10
106,814,364,capture,yellow,right,11,10
107,820,365,capture,yellow,right,11,10
108,824,369,capture,yellow,right,11,10
109,811,364,capture,yellow,right,11,10
110,822,365,capture,yellow,right,11,10
111,833,376,capture,yellow,right,11,10
112,840,376,gate,yellow,right,11,10
113,831,380,point outside of all zones,yellow,right,11,10
114,836,379,gate,yellow,right,11,10
115,855,382,gate_test,yellow,right,11,10
116,856,389,gate_test,yellow,right,11,10
117,860,393,gate_test,yellow,right,11,10
118,898,403,gate_test,yellow,right,11,10
119,918,422,gate_test,yellow,right,11,10
120,914,423,gate_test,yellow,right,11,10
121,931,421,gate_test,yellow,right,11,10
122,933,416,gate_test,yellow,right,11,10
123,966,421,gate_test,yellow,right,11,10
124,980,424,test,yellow,right,11,10
125,994,415,test,yellow,right,11,10
126,1021,418,test,yellow,right,11,10
127,1034,421,test,yellow,right,11,10
128,1055,415,test,yellow,right,11,10
129,1061,412,test,yellow,right,11,10
130,1082,408,test,yellow,right,11,10
131,1102,412,test,yellow,right,11,10
132,1104,412,test,yellow,right,11,10
133,1114,410,test,yellow,right,11,10
134,1111,405,test,yellow,right,11,10
135,1125,397,test,yellow,right,11,10
136,1125,403,test,yellow,right,11,10
137,1173,406,test,yellow,right,11,10
138,1200,410,test,yellow,right,11,10
139,1209,412,test,yellow,right,11,10
140,1222,422,test,yellow,right,11,10
141,1227,421,test,yellow,right,11,10
142,1253,441,test,yellow,right,11,10
143,1278,463,branch_left,yellow,right,11,10
144,1288,474,branch_left,yellow,right,11,10
145,1285,476,branch_left,yellow,right,11,10
146,1301,497,branch_left,yellow,right,11,10
147,1320,505,branch_left,yellow,right,11,10
148,1330,505,branch_left,yellow,right,11,10
149,1338,519,branch_left,yellow,right,11,10
150,1349,528,branch_left,yellow,right,11,10
151,1355,541,branch_left,yellow,right,11,10
152,1371,548,branch_left,yellow,right,11,10
153,1383,550,branch_left,yellow,right,11,10
154,1384,560,branch_left,yellow,right,11,10
155,1400,581,branch_left,yellow,right,11,10
156,1403,585,branch_left,yellow,right,11,10
157,1405,604,branch_left,yellow,right,11,10
158,1408,613,branch_left,yellow,right,11,10
159,1395,611,branch_left,yellow,right,11,10
160,1403,620,branch_left,yellow,right,11,10
161,1401,620,branch_left,yellow,right,11,10
162,1398,615,branch_left,yellow,right,11,10
163,1414,622,branch_left,yellow,right,11,10
164,1421,624,fountain_left,yellow,right,11,10
165,1442,633,fountain_left,yellow,right,11,10
166,1447,643,fountain_left,yellow,right,11,10
167,1457,649,fountain_left,yellow,right,11,10
168,1473,659,fountain_left,yellow,right,11,10
169,1461,643,fountain_left,yellow,right,11,10
170,1451,642,fountain_left,yellow,right,11,10
171,1449,647,fountain_left,yellow,right,11,10
172,1453,650,fountain_left,yellow,right,11,10
173,1458,659,fountain_left,yellow,right,11,10
174,1442,673,fountain_left,yellow,right,11,10
175,1437,679,fountain_left,yellow,right,11,10
176,1432,690,fountain_left,yellow,right,11,10
177,1426,698,fountain_left,yellow,right,11,10
178,1422,698,fountain_left,yellow,right,11,10
179,1418,693,fountain_left,yellow,right,11,10
180,1411,707,fountain_left,yellow,right,11,10
181,1413,708,fountain_left,yellow,right,11,10
182,1412,699,fountain_left,yellow,right,11,10
183,1408,696,fountain_left,yellow,right,11,10
184,1416,695,fountain_left,yellow,right,11,10
185,1417,694,fountain_left,yellow,right,11,10
186,1424,691,fountain_left,yellow,right,11,10
187,1433,686,fountain_left,yellow,right,11,10
188,1438,685,fountain_left,yellow,right,11,10
189,1450,676,fountain_left,yellow,right,11,10
190,1445,672,fountain_left,yellow,right,11,10
191,1443,670,fountain_left,yellow,right,11,10
192,1442,664,fountain_left,yellow,right,11,10
193,1439,678,fountain_left,yellow,right,11,10
194,1434,687,fountain_left,yellow,right,11,10
195,1428,691,fountain_left,yellow,right,11,10
196,1422,694,fountain_left,yellow,right,11,10
197,1409,710,fountain_left,yellow,right,11,10
198,1399,706,fountain_left,yellow,right,11,10
199,1390,696,fountain_left,yellow,right,11,10
200,1381,680,fountain_left,yellow,right,11,10
201,1380,672,fountain_left,yellow,right,11,10
202,1379,671,fountain_left,yellow,right,11,10
203,1377,660,fountain_left,yellow,right,11,10
204,1368,646,branch_left,yellow,right,11,10
205,1360,618,branch_left,yellow,right,11,10
206,1349,598,branch_left,yellow,right,11,10
207,1343,593,branch_left,yellow,right,11,10
208,1330,569,branch_left,yellow,right,11,10
209,1326,552,branch_left,yellow,right,11,10
210,1309,537,branch_left,yellow,right,11,10
211,1288,515,branch_left,yellow,right,11,10
212,1284,503,branch_left,yellow,right,11,10
213,1286,495,branch_left,yellow,right,11,10
214,1290,468,branch_left,yellow,right,11,10
215,1282,466,branch_left,yellow,right,11,10
216,1276,471,branch_left,yellow,right,11,10
217,1265,460,branch_left,yellow,right,11,10
218,1264,451,test,yellow,right,11,10
219,1265,431,test,yellow,right,11,10
220,1263,419,test,yellow,right,11,10
221,1256,397,test,yellow,right,11,10
222,1253,373,test,yellow,right,11,10
223,1250,367,test,yellow,right,11,10
224,1254,354,point outside of all zones,yellow,right,11,10
225,1259,327,branch_right,yellow,right,11,10
226,1262,317,branch_right,yellow,right,11,10
227,1269,285,branch_right,yellow,right,11,10
228,1273,286,branch_right,yellow,right,11,10
229,1288,285,branch_right,yellow,right,11,10
230,1301,268,branch_right,yellow,right,11,10
231,1317,254,branch_right,yellow,right,11,10
232,1322,248,branch_right,yellow,right,11,10
233,1324,224,branch_right,yellow,right,11,10
234,1343,207,branch_right,yellow,right,11,10
235,1359,200,branch_right,yellow,right,11,10
236,1363,198,branch_right,yellow,right,11,10
237,1375,179,fountain_right,yellow,right,11,10
238,1383,170,fountain_right,yellow,right,11,10
239,1381,148,fountain_right,yellow,right,11,10
240,1379,161,fountain_right,yellow,right,11,10
241,1373,157,fountain_right,yellow,right,11,10
242,1377,163,fountain_right,yellow,right,11,10
243,1387,155,fountain_right,yellow,right,11,10
244,1389,154,fountain_right,yellow,right,11,10
245,1393,141,fountain_right,yellow,right,11,10
246,1393,141,fountain_right,yellow,right,11,10
247,1390,138,fountain_right,yellow,right,11,10
248,1388,145,fountain_right,yellow,right,11,10
249,1389,146,fountain_right,yellow,right,11,10
250,1390,142,fountain_right,yellow,right,11,10
251,1389,140,fountain_right,yellow,right,11,10
252,1388,137,fountain_right,yellow,right,11,10
253,1387,135,fountain_right,yellow,right,11,10
254,1386,132,fountain_right,yellow,right,11,10
255,1386,131,fountain_right,yellow,right,11,10
256,1386,131,fountain_right,yellow,right,11,10
257,1384,129,fountain_right,yellow,right,11,10
258,1384,130,fountain_right,yellow,right,11,10
259,1385,131,fountain_right,yellow,right,11,10
260,1386,130,fountain_right,yellow,right,11,10
261,1386,130,fountain_right,yellow,right,11,10
262,1386,128,fountain_right,yellow,right,11,10
263,1386,129,fountain_right,yellow,right,11,10
264,1387,128,fountain_right,yellow,right,11,10
265,1387,128,fountain_right,yellow,right,11,10
266,1387,128,fountain_right,yellow,right,11,10
267,1388,127,fountain_right,yellow,right,11,10
268,1389,127,fountain_right,yellow,right,11,10
269,1389,127,fountain_right,yellow,right,11,10
270,1388,127,fountain_right,yellow,right,11,10
271,1388,127,fountain_right,yellow,right,11,10
272,1389,127,fountain_right,yellow,right,11,10
273,1388,127,fountain_right,yellow,right,11,10
274,1388,127,fountain_right,yellow,right,11,10
275,1388,127,fountain_right,yellow,right,11,10
276,1387,125,fountain_right,yellow,right,11,10
277,1387,126,fountain_right,yellow,right,11,10
278,1388,126,fountain_right,yellow,right,11,10
279,1388,126,fountain_right,yellow,right,11,10
280,1387,127,fountain_right,yellow,right,11,10
281,1387,126,fountain_right,yellow,right,11,10
282,1387,127,fountain_right,yellow,right,11,10
283,1387,126,fountain_right,yellow,right,11,10
284,1387,127,fountain_right,yellow,right,11,10
285,1387,127,fountain_right,yellow,right,11,10
286,1386,126,fountain_right,yellow,right,11,10
287,1386,126,fountain_right,yellow,right,11,10
288,1386,127,fountain_right,yellow,right,11,10
289,1386,126,fountain_right,yellow,right,11,10
290,1386,126,fountain_right,yellow,right,11,10
291,1386,126,fountain_right,yellow,right,11,10
292,1386,126,fountain_right,yellow,right,11,10
293,1387,127,fountain_right,yellow,right,11,10
294,1387,127,fountain_right,yellow,right,11,10
295,1387,126,fountain_right,yellow,right,11,10
296,1386,126,fountain_right,yellow,right,11,10
297,1386,126,fountain_right,yellow,right,11,10
298,1386,126,fountain_right,yellow,right,11,10
299,1386,126,fountain_right,yellow,right,11,10
300,1386,126,fountain_right,yellow,right,11,10
301,1386,126,fountain_right,yellow,right,11,10
302,1386,125,fountain_right,yellow,right,11,10
303,1386,126,fountain_right,yellow,right,11,10
304,1386,127,fountain_right,yellow,right,11,10
305,1386,126,fountain_right,yellow,right,11,10
306,1386,126,fountain_right,yellow,right,11,10
307,1386,125,fountain_right,yellow,right,11,10
308,1386,126,fountain_right,yellow,right,11,10
309,1386,126,fountain_right,yellow,right,11,10
