t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,650,301,capture,blue,left,8,1
1,690,313,capture,blue,left,8,1
2,739,322,capture,blue,left,8,1
3,731,319,capture,blue,left,8,1
4,731,318,capture,blue,left,8,1
5,726,318,capture,blue,left,8,1
6,723,319,capture,blue,left,8,1
7,716,317,capture,blue,left,8,1
8,697,315,capture,blue,left,8,1
9,704,313,capture,blue,left,8,1
10,687,308,capture,blue,left,8,1
11,680,309,capture,blue,left,8,1
12,692,309,capture,blue,left,8,1
13,689,309,capture,blue,left,8,1
14,686,309,capture,blue,left,8,1
15,669,307,capture,blue,left,8,1
16,680,312,capture,blue,left,8,1
17,675,301,capture,blue,left,8,1
18,674,296,capture,blue,left,8,1
19,669,292,capture,blue,left,8,1
20,665,293,capture,blue,left,8,1
21,648,281,capture,blue,left,8,1
22,644,280,capture,blue,left,8,1
23,648,281,capture,blue,left,8,1
24,646,280,capture,blue,left,8,1
25,647,281,capture,blue,left,8,1
26,647,281,capture,blue,left,8,1
27,647,281,capture,blue,left,8,1
28,647,281,capture,blue,left,8,1
29,647,281,capture,blue,left,8,1
30,647,281,capture,blue,left,8,1
31,647,281,capture,blue,left,8,1
32,647,281,capture,blue,left,8,1
33,627,278,capture,blue,left,8,1
34,639,278,capture,blue,left,8,1
35,671,282,capture,blue,left,8,1
36,653,281,capture,blue,left,8,1
37,668,281,capture,blue,left,8,1
38,665,281,capture,blue,left,8,1
39,686,269,capture,blue,left,8,1
40,658,282,capture,blue,left,8,1
41,670,290,capture,blue,left,8,1
42,672,286,capture,blue,left,8,1
43,675,287,capture,blue,left,8,1
44,679,288,capture,blue,left,8,1
45,702,283,capture,blue,left,8,1
46,697,284,capture,blue,left,8,1
47,681,294,capture,blue,left,8,1
48,680,299,capture,blue,left,8,1
49,696,284,capture,blue,left,8,1
50,681,294,capture,blue,left,8,1
51,683,296,capture,blue,left,8,1
52,698,284,capture,blue,left,8,1
53,688,290,capture,blue,left,8,1
54,687,293,capture,blue,left,8,1
55,691,294,capture,blue,left,8,1
56,710,281,capture,blue,left,8,1
57,700,310,capture,blue,left,8,1
58,712,309,capture,blue,left,8,1
59,713,319,capture,blue,left,8,1
60,712,322,capture,blue,left,8,1
61,718,320,capture,blue,left,8,1
62,724,321,capture,blue,left,8,1
63,724,323,capture,blue,left,8,1
64,727,322,capture,blue,left,8,1
65,729,322,capture,blue,left,8,1
66,732,321,capture,blue,left,8,1
67,731,313,capture,blue,left,8,1
68,738,291,capture,blue,left,8,1
69,733,318,capture,blue,left,8,1
70,734,320,capture,blue,left,8,1
71,740,315,capture,blue,left,8,1
72,740,314,capture,blue,left,8,1
73,736,317,capture,blue,left,8,1
74,736,313,capture,blue,left,8,1
75,737,313,capture,blue,left,8,1
76,731,319,capture,blue,left,8,1
77,730,321,capture,blue,left,8,1
78,726,324,capture,blue,left,8,1
79,734,322,capture,blue,left,8,1
