t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,741,297,capture,yellow,left,41,14
1,741,297,capture,yellow,left,41,14
2,744,304,capture,yellow,left,41,14
3,735,295,capture,yellow,left,41,14
4,713,289,capture,yellow,left,41,14
5,706,274,capture,yellow,left,41,14
6,701,278,capture,yellow,left,41,14
7,708,311,capture,yellow,left,41,14
8,708,272,capture,yellow,left,41,14
9,699,269,capture,yellow,left,41,14
10,715,282,capture,yellow,left,41,14
11,703,275,capture,yellow,left,41,14
12,680,272,capture,yellow,left,41,14
13,691,290,capture,yellow,left,41,14
14,659,275,capture,yellow,left,41,14
15,659,275,capture,yellow,left,41,14
16,637,286,capture,yellow,left,41,14
17,643,288,capture,yellow,left,41,14
18,639,286,capture,yellow,left,41,14
19,616,284,capture,yellow,left,41,14
20,619,287,capture,yellow,left,41,14
21,640,286,capture,yellow,left,41,14
22,655,281,capture,yellow,left,41,14
23,658,273,capture,yellow,left,41,14
24,658,273,capture,yellow,left,41,14
25,660,315,capture,yellow,left,41,14
26,674,321,capture,yellow,left,41,14
27,691,323,capture,yellow,left,41,14
28,699,315,capture,yellow,left,41,14
29,709,310,capture,yellow,left,41,14
30,723,310,capture,yellow,left,41,14
31,720,300,capture,yellow,left,41,14
32,720,300,capture,yellow,left,41,14
33,762,334,capture,yellow,left,41,14
34,773,341,capture,yellow,left,41,14
35,779,345,capture,yellow,left,41,14
36,788,366,capture,yellow,left,41,14
37,815,380,capture,yellow,left,41,14
38,807,388,capture,yellow,left,41,14
39,835,383,gate,yellow,left,41,14
40,840,391,gate,yellow,left,41,14
41,859,396,gate_test,yellow,left,41,14
42,873,415,gate_test,yellow,left,41,14
43,908,423,gate_test,yellow,left,41,14
44,932,423,gate_test,yellow,left,41,14
45,947,414,gate_test,yellow,left,41,14
46,1003,424,test,yellow,left,41,14
47,1018,415,test,yellow,left,41,14
48,1004,414,test,yellow,left,41,14
49,1023,414,test,yellow,left,41,14
50,1056,408,test,yellow,left,41,14
51,1099,409,test,yellow,left,41,14
52,1101,416,test,yellow,left,41,14
53,1134,404,test,yellow,left,41,14
54,1179,399,test,yellow,left,41,14
55,1190,388,test,yellow,left,41,14
56,1179,369,test,yellow,left,41,14
57,1191,367,test,yellow,left,41,14
58,1204,357,test,yellow,left,41,14
59,1207,361,test,yellow,left,41,14
60,1232,339,branch_right,yellow,left,41,14
61,1237,340,branch_right,yellow,left,41,14
62,1252,311,branch_right,yellow,left,41,14
63,1253,302,branch_right,yellow,left,41,14
64,1255,291,branch_right,yellow,left,41,14
65,1263,266,branch_right,yellow,left,41,14
66,1273,248,branch_right,yellow,left,41,14
67,1278,226,branch_right,yellow,left,41,14
68,1282,200,branch_right,yellow,left,41,14
69,1285,189,branch_right,yellow,left,41,14
70,1293,192,branch_right,yellow,left,41,14
71,1296,183,branch_right,yellow,left,41,14
72,1287,177,branch_right,yellow,left,41,14
73,1294,173,branch_right,yellow,left,41,14
74,1304,168,branch_right,yellow,left,41,14
75,1317,153,fountain_right,yellow,left,41,14
76,1326,144,fountain_right,yellow,left,41,14
77,1343,145,fountain_right,yellow,left,41,14
78,1352,135,fountain_right,yellow,left,41,14
79,1363,131,fountain_right,yellow,left,41,14
80,1373,118,fountain_right,yellow,left,41,14
81,1376,103,fountain_right,yellow,left,41,14
82,1374,102,fountain_right,yellow,left,41,14
83,1374,97,fountain_right,yellow,left,41,14
84,1367,91,fountain_right,yellow,left,41,14
85,1367,85,fountain_right,yellow,left,41,14
