t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,693,285,capture,yellow,left,11,4
1,716,279,capture,yellow,left,11,4
2,750,290,capture,yellow,left,11,4
3,735,302,capture,yellow,left,11,4
4,720,297,capture,yellow,left,11,4
5,723,300,capture,yellow,left,11,4
6,724,302,capture,yellow,left,11,4
7,736,303,capture,yellow,left,11,4
8,754,307,capture,yellow,left,11,4
9,741,304,capture,yellow,left,11,4
10,742,303,capture,yellow,left,11,4
11,745,304,capture,yellow,left,11,4
12,766,297,capture,yellow,left,11,4
13,759,316,capture,yellow,left,11,4
14,766,333,capture,yellow,left,11,4
15,776,340,capture,yellow,left,11,4
16,785,340,capture,yellow,left,11,4
17,792,337,capture,yellow,left,11,4
18,794,346,capture,yellow,left,11,4
19,799,348,capture,yellow,left,11,4
20,806,352,capture,yellow,left,11,4
21,810,354,capture,yellow,left,11,4
22,820,358,capture,yellow,left,11,4
23,822,365,capture,yellow,left,11,4
24,825,362,capture,yellow,left,11,4
25,827,361,capture,yellow,left,11,4
26,831,360,capture,yellow,left,11,4
27,829,361,capture,yellow,left,11,4
28,829,362,capture,yellow,left,11,4
29,829,364,capture,yellow,left,11,4
30,832,368,capture,yellow,left,11,4
31,829,369,capture,yellow,left,11,4
32,830,370,capture,yellow,left,11,4
33,833,372,capture,yellow,left,11,4
34,834,372,capture,yellow,left,11,4
35,835,376,capture,yellow,left,11,4
36,836,377,point outside of all zones,yellow,left,11,4
37,836,378,gate,yellow,left,11,4
38,835,378,point outside of all zones,yellow,left,11,4
39,835,379,gate,yellow,left,11,4
40,834,377,capture,yellow,left,11,4
41,834,377,capture,yellow,left,11,4
42,834,373,capture,yellow,left,11,4
43,835,373,capture,yellow,left,11,4
44,834,374,capture,yellow,left,11,4
45,827,366,capture,yellow,left,11,4
46,833,373,capture,yellow,left,11,4
47,827,366,capture,yellow,left,11,4
48,832,373,capture,yellow,left,11,4
49,832,373,capture,yellow,left,11,4
50,833,373,capture,yellow,left,11,4
51,833,373,capture,yellow,left,11,4
52,833,373,capture,yellow,left,11,4
53,832,373,capture,yellow,left,11,4
54,833,373,capture,yellow,left,11,4
55,833,373,capture,yellow,left,11,4
56,833,373,capture,yellow,left,11,4
57,832,372,capture,yellow,left,11,4
58,832,371,capture,yellow,left,11,4
59,831,372,capture,yellow,left,11,4
60,832,373,capture,yellow,left,11,4
61,832,372,capture,yellow,left,11,4
62,831,372,capture,yellow,left,11,4
63,831,372,capture,yellow,left,11,4
64,832,372,capture,yellow,left,11,4
65,826,366,capture,yellow,left,11,4
66,832,371,capture,yellow,left,11,4
67,832,371,capture,yellow,left,11,4
68,833,372,capture,yellow,left,11,4
69,832,372,capture,yellow,left,11,4
70,833,372,capture,yellow,left,11,4
71,834,371,capture,yellow,left,11,4
72,834,371,capture,yellow,left,11,4
73,835,374,capture,yellow,left,11,4
74,841,374,capture,yellow,left,11,4
75,841,376,gate,yellow,left,11,4
76,842,378,gate,yellow,left,11,4
77,836,374,capture,yellow,left,11,4
78,838,373,capture,yellow,left,11,4
79,842,370,capture,yellow,left,11,4
80,849,378,gate_test,yellow,left,11,4
81,855,375,gate_test,yellow,left,11,4
82,856,370,gate_test,yellow,left,11,4
83,851,381,gate_test,yellow,left,11,4
84,860,382,gate_test,yellow,left,11,4
85,861,377,gate_test,yellow,left,11,4
86,865,385,gate_test,yellow,left,11,4
87,861,386,gate_test,yellow,left,11,4
88,857,388,gate_test,yellow,left,11,4
89,861,393,gate_test,yellow,left,11,4
90,862,391,gate_test,yellow,left,11,4
91,850,396,gate,yellow,left,11,4
92,857,397,gate_test,yellow,left,11,4
93,868,398,gate_test,yellow,left,11,4
94,856,396,gate_test,yellow,left,11,4
95,861,390,gate_test,yellow,left,11,4
96,871,396,gate_test,yellow,left,11,4
97,872,393,gate_test,yellow,left,11,4
98,866,394,gate_test,yellow,left,11,4
99,870,393,gate_test,yellow,left,11,4
100,870,395,gate_test,yellow,left,11,4
101,871,395,gate_test,yellow,left,11,4
102,872,396,gate_test,yellow,left,11,4
103,873,397,gate_test,yellow,left,11,4
104,873,398,gate_test,yellow,left,11,4
105,876,398,gate_test,yellow,left,11,4
106,883,400,gate_test,yellow,left,11,4
107,888,407,gate_test,yellow,left,11,4
108,902,414,gate_test,yellow,left,11,4
109,930,416,gate_test,yellow,left,11,4
110,940,416,gate_test,yellow,left,11,4
111,944,417,gate_test,yellow,left,11,4
112,973,418,test,yellow,left,11,4
113,982,422,test,yellow,left,11,4
114,998,413,test,yellow,left,11,4
115,1005,414,test,yellow,left,11,4
116,1014,418,test,yellow,left,11,4
117,1030,421,test,yellow,left,11,4
118,1024,411,test,yellow,left,11,4
119,1055,404,test,yellow,left,11,4
120,1071,404,test,yellow,left,11,4
