t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,796,310,capture,yellow,right,65,22
1,800,312,capture,yellow,right,65,22
2,802,324,capture,yellow,right,65,22
3,805,323,capture,yellow,right,65,22
4,810,322,capture,yellow,right,65,22
5,811,322,capture,yellow,right,65,22
6,814,325,capture,yellow,right,65,22
7,814,327,capture,yellow,right,65,22
8,815,326,capture,yellow,right,65,22
9,810,328,capture,yellow,right,65,22
10,805,329,capture,yellow,right,65,22
11,815,331,capture,yellow,right,65,22
12,814,338,capture,yellow,right,65,22
13,815,341,capture,yellow,right,65,22
14,816,345,capture,yellow,right,65,22
15,819,341,capture,yellow,right,65,22
16,824,356,capture,yellow,right,65,22
17,828,359,capture,yellow,right,65,22
18,818,361,capture,yellow,right,65,22
19,825,353,capture,yellow,right,65,22
20,820,360,capture,yellow,right,65,22
21,826,364,capture,yellow,right,65,22
22,843,380,gate,yellow,right,65,22
23,843,385,gate,yellow,right,65,22
24,849,372,gate_test,yellow,right,65,22
25,846,395,gate,yellow,right,65,22
26,843,391,gate,yellow,right,65,22
27,854,399,gate_test,yellow,right,65,22
28,855,400,gate_test,yellow,right,65,22
29,872,415,gate_test,yellow,right,65,22
30,872,413,gate_test,yellow,right,65,22
31,875,410,gate_test,yellow,right,65,22
32,890,406,gate_test,yellow,right,65,22
33,889,403,gate_test,yellow,right,65,22
34,886,402,gate_test,yellow,right,65,22
35,910,401,gate_test,yellow,right,65,22
36,929,405,gate_test,yellow,right,65,22
37,944,410,gate_test,yellow,right,65,22
38,958,401,gate_test,yellow,right,65,22
39,977,398,test,yellow,right,65,22
40,986,401,test,yellow,right,65,22
41,1003,401,test,yellow,right,65,22
42,1027,403,test,yellow,right,65,22
43,1041,402,test,yellow,right,65,22
44,1050,399,test,yellow,right,65,22
45,1049,392,test,yellow,right,65,22
46,1065,394,test,yellow,right,65,22
47,1098,389,test,yellow,right,65,22
48,1119,387,test,yellow,right,65,22
49,1141,389,test,yellow,right,65,22
50,1165,389,test,yellow,right,65,22
51,1176,389,test,yellow,right,65,22
52,1202,401,test,yellow,right,65,22
53,1207,419,test,yellow,right,65,22
54,1222,431,test,yellow,right,65,22
55,1238,442,test,yellow,right,65,22
56,1248,460,test,yellow,right,65,22
57,1261,485,branch_left,yellow,right,65,22
58,1272,511,branch_left,yellow,right,65,22
59,1300,537,branch_left,yellow,right,65,22
60,1307,558,branch_left,yellow,right,65,22
61,1327,577,branch_left,yellow,right,65,22
62,1342,601,branch_left,yellow,right,65,22
63,1348,632,branch_left,yellow,right,65,22
64,1361,660,fountain_left,yellow,right,65,22
65,1374,669,fountain_left,yellow,right,65,22
66,1392,672,fountain_left,yellow,right,65,22
67,1407,671,fountain_left,yellow,right,65,22
68,1423,668,fountain_left,yellow,right,65,22
69,1436,668,fountain_left,yellow,right,65,22
70,1424,665,fountain_left,yellow,right,65,22
71,1419,692,fountain_left,yellow,right,65,22
72,1401,707,fountain_left,yellow,right,65,22
