t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,824,311,capture,blue,right,4,23
1,823,309,capture,blue,right,4,23
2,822,323,capture,blue,right,4,23
3,828,322,capture,blue,right,4,23
4,827,321,capture,blue,right,4,23
5,824,318,capture,blue,right,4,23
6,821,317,capture,blue,right,4,23
7,819,315,capture,blue,right,4,23
8,820,314,capture,blue,right,4,23
9,822,314,capture,blue,right,4,23
10,822,314,capture,blue,right,4,23
11,821,316,capture,blue,right,4,23
12,819,321,capture,blue,right,4,23
13,817,327,capture,blue,right,4,23
14,817,330,capture,blue,right,4,23
15,819,333,capture,blue,right,4,23
16,821,331,capture,blue,right,4,23
17,826,336,capture,blue,right,4,23
18,823,335,capture,blue,right,4,23
19,827,341,capture,blue,right,4,23
20,832,341,capture,blue,right,4,23
21,833,343,capture,blue,right,4,23
22,837,343,capture,blue,right,4,23
23,835,338,capture,blue,right,4,23
24,843,352,capture,blue,right,4,23
25,853,355,capture,blue,right,4,23
26,866,364,gate_test,blue,right,4,23
27,866,365,gate_test,blue,right,4,23
28,871,375,gate_test,blue,right,4,23
29,892,390,gate_test,blue,right,4,23
30,911,398,gate_test,blue,right,4,23
31,923,403,gate_test,blue,right,4,23
32,923,403,gate_test,blue,right,4,23
33,921,401,gate_test,blue,right,4,23
34,919,401,gate_test,blue,right,4,23
35,932,403,gate_test,blue,right,4,23
36,927,404,gate_test,blue,right,4,23
37,950,412,gate_test,blue,right,4,23
38,964,406,gate_test,blue,right,4,23
39,981,402,test,blue,right,4,23
40,998,403,test,blue,right,4,23
41,999,406,test,blue,right,4,23
42,1022,400,test,blue,right,4,23
43,1043,404,test,blue,right,4,23
44,1046,405,test,blue,right,4,23
45,1064,397,test,blue,right,4,23
46,1073,408,test,blue,right,4,23
47,1091,400,test,blue,right,4,23
48,1114,399,test,blue,right,4,23
49,1153,392,test,blue,right,4,23
50,1177,392,test,blue,right,4,23
51,1180,383,test,blue,right,4,23
52,1194,374,test,blue,right,4,23
53,1216,365,test,blue,right,4,23
54,1220,366,test,blue,right,4,23
55,1238,342,branch_right,blue,right,4,23
56,1243,329,branch_right,blue,right,4,23
57,1258,301,branch_right,blue,right,4,23
58,1267,278,branch_right,blue,right,4,23
59,1273,253,branch_right,blue,right,4,23
60,1271,239,branch_right,blue,right,4,23
61,1279,222,branch_right,blue,right,4,23
62,1286,213,branch_right,blue,right,4,23
63,1299,197,branch_right,blue,right,4,23
64,1305,182,branch_right,blue,right,4,23
65,1318,168,branch_right,blue,right,4,23
66,1320,165,branch_right,blue,right,4,23
67,1329,154,fountain_right,blue,right,4,23
68,1330,144,fountain_right,blue,right,4,23
69,1335,136,fountain_right,blue,right,4,23
70,1334,144,fountain_right,blue,right,4,23
71,1334,145,fountain_right,blue,right,4,23
72,1335,144,fountain_right,blue,right,4,23
73,1336,141,fountain_right,blue,right,4,23
74,1343,129,fountain_right,blue,right,4,23
75,1340,138,fountain_right,blue,right,4,23
76,1342,132,fountain_right,blue,right,4,23
77,1339,135,fountain_right,blue,right,4,23
78,1342,133,fountain_right,blue,right,4,23
79,1349,122,fountain_right,blue,right,4,23
80,1349,122,fountain_right,blue,right,4,23
81,1346,123,fountain_right,blue,right,4,23
82,1346,121,fountain_right,blue,right,4,23
83,1351,119,fountain_right,blue,right,4,23
84,1351,128,fountain_right,blue,right,4,23
85,1351,131,fountain_right,blue,right,4,23
86,1353,129,fountain_right,blue,right,4,23
87,1356,125,fountain_right,blue,right,4,23
88,1358,119,fountain_right,blue,right,4,23
89,1359,118,fountain_right,blue,right,4,23
90,1358,118,fountain_right,blue,right,4,23
91,1360,116,fountain_right,blue,right,4,23
92,1360,116,fountain_right,blue,right,4,23
93,1359,117,fountain_right,blue,right,4,23
94,1358,120,fountain_right,blue,right,4,23
95,1358,121,fountain_right,blue,right,4,23
96,1358,122,fountain_right,blue,right,4,23
97,1358,123,fountain_right,blue,right,4,23
98,1358,126,fountain_right,blue,right,4,23
99,1356,129,fountain_right,blue,right,4,23
101,1362,127,fountain_right,blue,right,4,23
102,1367,129,fountain_right,blue,right,4,23
103,1369,138,fountain_right,blue,right,4,23
104,1374,146,fountain_right,blue,right,4,23
105,1374,159,fountain_right,blue,right,4,23
106,1365,172,fountain_right,blue,right,4,23
107,1363,174,fountain_right,blue,right,4,23
108,1370,161,fountain_right,blue,right,4,23
109,1365,155,fountain_right,blue,right,4,23
110,1370,153,fountain_right,blue,right,4,23
111,1364,151,fountain_right,blue,right,4,23
112,1367,148,fountain_right,blue,right,4,23
113,1371,130,fountain_right,blue,right,4,23
114,1372,136,fountain_right,blue,right,4,23
115,1372,148,fountain_right,blue,right,4,23
116,1385,124,fountain_right,blue,right,4,23
117,1383,135,fountain_right,blue,right,4,23
118,1379,132,fountain_right,blue,right,4,23
119,1376,127,fountain_right,blue,right,4,23
120,1377,121,fountain_right,blue,right,4,23
121,1374,120,fountain_right,blue,right,4,23
122,1371,115,fountain_right,blue,right,4,23
123,1369,115,fountain_right,blue,right,4,23
124,1369,115,fountain_right,blue,right,4,23
125,1368,116,fountain_right,blue,right,4,23
126,1367,117,fountain_right,blue,right,4,23
127,1366,118,fountain_right,blue,right,4,23
128,1365,118,fountain_right,blue,right,4,23
129,1364,118,fountain_right,blue,right,4,23
130,1364,118,fountain_right,blue,right,4,23
