t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,782,298,capture,yellow,right,31,2
1,790,301,capture,yellow,right,31,2
2,794,320,capture,yellow,right,31,2
3,795,334,capture,yellow,right,31,2
4,797,331,capture,yellow,right,31,2
5,795,331,capture,yellow,right,31,2
6,796,334,capture,yellow,right,31,2
7,796,333,capture,yellow,right,31,2
8,796,332,capture,yellow,right,31,2
9,797,332,capture,yellow,right,31,2
10,798,332,capture,yellow,right,31,2
11,793,332,capture,yellow,right,31,2
12,781,332,capture,yellow,right,31,2
13,797,335,capture,yellow,right,31,2
14,798,335,capture,yellow,right,31,2
15,796,336,capture,yellow,right,31,2
16,796,338,capture,yellow,right,31,2
17,796,338,capture,yellow,right,31,2
18,791,337,capture,yellow,right,31,2
19,794,340,capture,yellow,right,31,2
20,807,345,capture,yellow,right,31,2
21,801,346,capture,yellow,right,31,2
22,792,341,capture,yellow,right,31,2
23,795,341,capture,yellow,right,31,2
24,811,348,capture,yellow,right,31,2
25,796,343,capture,yellow,right,31,2
26,796,344,capture,yellow,right,31,2
27,800,349,capture,yellow,right,31,2
28,812,352,capture,yellow,right,31,2
29,813,353,capture,yellow,right,31,2
30,814,353,capture,yellow,right,31,2
31,815,356,capture,yellow,right,31,2
32,816,356,capture,yellow,right,31,2
33,818,359,capture,yellow,right,31,2
34,821,358,capture,yellow,right,31,2
35,826,358,capture,yellow,right,31,2
36,833,361,capture,yellow,right,31,2
37,839,363,capture,yellow,right,31,2
38,843,365,capture,yellow,right,31,2
39,847,367,capture,yellow,right,31,2
40,850,376,gate_test,yellow,right,31,2
41,834,378,point outside of all zones,yellow,right,31,2
42,839,380,gate,yellow,right,31,2
43,866,394,gate_test,yellow,right,31,2
44,876,398,gate_test,yellow,right,31,2
45,883,404,gate_test,yellow,right,31,2
46,863,406,gate_test,yellow,right,31,2
47,891,411,gate_test,yellow,right,31,2
48,903,408,gate_test,yellow,right,31,2
49,908,395,gate_test,yellow,right,31,2
50,940,408,gate_test,yellow,right,31,2
51,943,404,gate_test,yellow,right,31,2
52,930,405,gate_test,yellow,right,31,2
53,951,408,gate_test,yellow,right,31,2
54,948,408,gate_test,yellow,right,31,2
55,967,407,gate_test,yellow,right,31,2
56,976,404,test,yellow,right,31,2
57,974,403,test,yellow,right,31,2
58,983,404,test,yellow,right,31,2
59,997,399,test,yellow,right,31,2
60,998,399,test,yellow,right,31,2
61,1002,398,test,yellow,right,31,2
62,1006,398,test,yellow,right,31,2
63,995,398,test,yellow,right,31,2
64,1011,398,test,yellow,right,31,2
65,1013,399,test,yellow,right,31,2
66,1016,399,test,yellow,right,31,2
67,1021,397,test,yellow,right,31,2
68,1028,393,test,yellow,right,31,2
69,1041,394,test,yellow,right,31,2
70,1051,395,test,yellow,right,31,2
71,1051,394,test,yellow,right,31,2
72,1076,396,test,yellow,right,31,2
73,1095,395,test,yellow,right,31,2
74,1112,388,test,yellow,right,31,2
75,1123,390,test,yellow,right,31,2
76,1134,389,test,yellow,right,31,2
77,1146,386,test,yellow,right,31,2
78,1166,387,test,yellow,right,31,2
79,1173,394,test,yellow,right,31,2
80,1195,404,test,yellow,right,31,2
81,1189,400,test,yellow,right,31,2
82,1211,413,test,yellow,right,31,2
83,1214,422,test,yellow,right,31,2
84,1216,432,test,yellow,right,31,2
85,1216,437,test,yellow,right,31,2
86,1225,452,test,yellow,right,31,2
87,1238,449,test,yellow,right,31,2
88,1251,455,test,yellow,right,31,2
89,1255,461,point outside of all zones,yellow,right,31,2
90,1261,472,branch_left,yellow,right,31,2
91,1267,487,branch_left,yellow,right,31,2
92,1268,494,branch_left,yellow,right,31,2
93,1266,508,branch_left,yellow,right,31,2
94,1273,523,branch_left,yellow,right,31,2
95,1277,541,branch_left,yellow,right,31,2
96,1283,553,branch_left,yellow,right,31,2
97,1289,567,branch_left,yellow,right,31,2
98,1302,577,branch_left,yellow,right,31,2
99,1312,579,branch_left,yellow,right,31,2
100,1316,596,branch_left,yellow,right,31,2
101,1333,604,branch_left,yellow,right,31,2
102,1335,611,branch_left,yellow,right,31,2
103,1337,626,branch_left,yellow,right,31,2
104,1352,640,branch_left,yellow,right,31,2
105,1363,648,branch_left,yellow,right,31,2
106,1376,654,fountain_left,yellow,right,31,2
107,1387,662,fountain_left,yellow,right,31,2
108,1396,667,fountain_left,yellow,right,31,2
109,1394,678,fountain_left,yellow,right,31,2
110,1383,692,fountain_left,yellow,right,31,2
111,1379,703,fountain_left,yellow,right,31,2
112,1384,702,fountain_left,yellow,right,31,2
113,1382,702,fountain_left,yellow,right,31,2
114,1383,710,fountain_left,yellow,right,31,2
115,1388,694,fountain_left,yellow,right,31,2
116,1397,701,fountain_left,yellow,right,31,2
117,1408,684,fountain_left,yellow,right,31,2
118,1416,682,fountain_left,yellow,right,31,2
119,1431,664,fountain_left,yellow,right,31,2
120,1436,665,fountain_left,yellow,right,31,2
121,1433,663,fountain_left,yellow,right,31,2
122,1428,665,fountain_left,yellow,right,31,2
123,1424,668,fountain_left,yellow,right,31,2
124,1414,677,fountain_left,yellow,right,31,2
125,1408,682,fountain_left,yellow,right,31,2
126,1396,706,fountain_left,yellow,right,31,2
127,1390,696,fountain_left,yellow,right,31,2
128,1388,719,fountain_left,yellow,right,31,2
129,1392,715,fountain_left,yellow,right,31,2
130,1398,708,fountain_left,yellow,right,31,2
131,1401,703,fountain_left,yellow,right,31,2
132,1401,698,fountain_left,yellow,right,31,2
133,1398,689,fountain_left,yellow,right,31,2
134,1380,697,fountain_left,yellow,right,31,2
135,1378,697,fountain_left,yellow,right,31,2
136,1378,714,fountain_left,yellow,right,31,2
137,1378,719,fountain_left,yellow,right,31,2
138,1378,706,fountain_left,yellow,right,31,2
139,1377,696,fountain_left,yellow,right,31,2
140,1384,695,fountain_left,yellow,right,31,2
141,1396,706,fountain_left,yellow,right,31,2
142,1396,705,fountain_left,yellow,right,31,2
143,1404,688,fountain_left,yellow,right,31,2
144,1404,693,fountain_left,yellow,right,31,2
145,1421,678,fountain_left,yellow,right,31,2
146,1421,676,fountain_left,yellow,right,31,2
147,1424,678,fountain_left,yellow,right,31,2
148,1425,675,fountain_left,yellow,right,31,2
149,1429,668,fountain_left,yellow,right,31,2
150,1434,663,fountain_left,yellow,right,31,2
151,1434,673,fountain_left,yellow,right,31,2
152,1435,674,fountain_left,yellow,right,31,2
153,1435,661,fountain_left,yellow,right,31,2
154,1409,673,fountain_left,yellow,right,31,2
155,1447,664,fountain_left,yellow,right,31,2
156,1448,653,fountain_left,yellow,right,31,2
