t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,754,312,capture,yellow,right,5,7
1,772,327,capture,yellow,right,5,7
2,785,351,capture,yellow,right,5,7
3,789,363,capture,yellow,right,5,7
4,803,380,capture,yellow,right,5,7
5,805,372,capture,yellow,right,5,7
6,829,393,gate,yellow,right,5,7
7,838,397,gate,yellow,right,5,7
8,823,390,gate,yellow,right,5,7
9,831,397,gate,yellow,right,5,7
10,843,405,gate,yellow,right,5,7
11,852,404,gate,yellow,right,5,7
12,873,415,gate_test,yellow,right,5,7
13,874,419,gate_test,yellow,right,5,7
14,868,414,gate_test,yellow,right,5,7
15,878,421,gate_test,yellow,right,5,7
16,908,425,gate_test,yellow,right,5,7
17,916,416,gate_test,yellow,right,5,7
18,934,414,gate_test,yellow,right,5,7
19,942,412,gate_test,yellow,right,5,7
20,989,400,test,yellow,right,5,7
21,1017,402,test,yellow,right,5,7
22,1032,414,test,yellow,right,5,7
23,1043,416,test,yellow,right,5,7
24,1057,412,test,yellow,right,5,7
25,1084,409,test,yellow,right,5,7
26,1108,395,test,yellow,right,5,7
27,1141,399,test,yellow,right,5,7
28,1168,384,test,yellow,right,5,7
29,1187,385,test,yellow,right,5,7
30,1191,365,test,yellow,right,5,7
31,1213,344,test,yellow,right,5,7
32,1226,322,branch_right,yellow,right,5,7
33,1238,298,branch_right,yellow,right,5,7
34,1248,274,branch_right,yellow,right,5,7
35,1259,255,branch_right,yellow,right,5,7
36,1292,252,branch_right,yellow,right,5,7
37,1290,259,branch_right,yellow,right,5,7
38,1283,255,branch_right,yellow,right,5,7
39,1274,261,branch_right,yellow,right,5,7
40,1267,266,branch_right,yellow,right,5,7
41,1257,279,branch_right,yellow,right,5,7
42,1254,295,branch_right,yellow,right,5,7
43,1246,295,branch_right,yellow,right,5,7
44,1235,306,branch_right,yellow,right,5,7
45,1229,327,branch_right,yellow,right,5,7
46,1224,365,test,yellow,right,5,7
47,1222,364,test,yellow,right,5,7
48,1206,396,test,yellow,right,5,7
49,1213,400,test,yellow,right,5,7
50,1219,415,test,yellow,right,5,7
51,1225,454,test,yellow,right,5,7
52,1239,459,test,yellow,right,5,7
53,1240,488,branch_left,yellow,right,5,7
54,1245,519,branch_left,yellow,right,5,7
55,1256,531,branch_left,yellow,right,5,7
56,1260,546,branch_left,yellow,right,5,7
57,1272,561,branch_left,yellow,right,5,7
58,1280,570,branch_left,yellow,right,5,7
59,1288,588,branch_left,yellow,right,5,7
60,1304,594,branch_left,yellow,right,5,7
