t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,817,312,capture,blue,right,10,10
1,818,317,capture,blue,right,10,10
2,860,389,gate_test,blue,right,10,10
3,870,415,gate_test,blue,right,10,10
4,869,420,gate_test,blue,right,10,10
5,870,417,gate_test,blue,right,10,10
6,879,418,gate_test,blue,right,10,10
7,877,421,gate_test,blue,right,10,10
8,886,429,gate_test,blue,right,10,10
9,885,433,gate_test,blue,right,10,10
10,890,435,gate_test,blue,right,10,10
11,893,432,gate_test,blue,right,10,10
12,890,432,gate_test,blue,right,10,10
13,897,435,gate_test,blue,right,10,10
14,887,423,gate_test,blue,right,10,10
15,885,424,gate_test,blue,right,10,10
16,890,429,gate_test,blue,right,10,10
17,895,432,gate_test,blue,right,10,10
18,898,428,gate_test,blue,right,10,10
19,907,428,gate_test,blue,right,10,10
20,908,429,gate_test,blue,right,10,10
21,907,428,gate_test,blue,right,10,10
22,905,425,gate_test,blue,right,10,10
23,904,424,gate_test,blue,right,10,10
24,908,434,gate_test,blue,right,10,10
25,901,434,gate_test,blue,right,10,10
26,892,430,gate_test,blue,right,10,10
27,886,426,gate_test,blue,right,10,10
28,895,417,gate_test,blue,right,10,10
29,887,417,gate_test,blue,right,10,10
30,885,417,gate_test,blue,right,10,10
31,881,417,gate_test,blue,right,10,10
32,877,415,gate_test,blue,right,10,10
33,869,420,gate_test,blue,right,10,10
34,861,411,gate_test,blue,right,10,10
35,854,409,gate,blue,right,10,10
36,846,404,gate,blue,right,10,10
37,843,400,gate,blue,right,10,10
38,843,398,gate,blue,right,10,10
39,829,390,gate,blue,right,10,10
40,824,391,gate,blue,right,10,10
41,820,378,capture,blue,right,10,10
42,812,367,capture,blue,right,10,10
43,807,362,capture,blue,right,10,10
44,801,354,capture,blue,right,10,10
45,791,349,capture,blue,right,10,10
46,791,352,capture,blue,right,10,10
47,773,346,capture,blue,right,10,10
48,772,336,capture,blue,right,10,10
49,767,336,capture,blue,right,10,10
50,759,335,capture,blue,right,10,10
51,749,332,capture,blue,right,10,10
52,753,329,capture,blue,right,10,10
53,750,329,capture,blue,right,10,10
54,749,329,capture,blue,right,10,10
55,752,332,capture,blue,right,10,10
56,748,331,capture,blue,right,10,10
57,743,328,capture,blue,right,10,10
58,742,320,capture,blue,right,10,10
59,735,316,capture,blue,right,10,10
60,728,317,capture,blue,right,10,10
61,721,318,capture,blue,right,10,10
62,711,316,capture,blue,right,10,10
63,708,316,capture,blue,right,10,10
64,709,312,capture,blue,right,10,10
65,710,311,capture,blue,right,10,10
66,722,307,capture,blue,right,10,10
67,717,307,capture,blue,right,10,10
68,717,304,capture,blue,right,10,10
69,713,301,capture,blue,right,10,10
70,710,299,capture,blue,right,10,10
71,700,297,capture,blue,right,10,10
72,697,294,capture,blue,right,10,10
73,688,293,capture,blue,right,10,10
74,682,297,capture,blue,right,10,10
75,678,297,capture,blue,right,10,10
76,680,298,capture,blue,right,10,10
77,692,299,capture,blue,right,10,10
78,695,292,capture,blue,right,10,10
79,711,296,capture,blue,right,10,10
80,713,300,capture,blue,right,10,10
81,733,304,capture,blue,right,10,10
82,739,306,capture,blue,right,10,10
83,746,313,capture,blue,right,10,10
84,760,296,capture,blue,right,10,10
85,765,326,capture,blue,right,10,10
86,774,327,capture,blue,right,10,10
87,781,340,capture,blue,right,10,10
88,801,350,capture,blue,right,10,10
89,819,350,capture,blue,right,10,10
90,852,374,gate_test,blue,right,10,10
91,869,384,gate_test,blue,right,10,10
92,904,399,gate_test,blue,right,10,10
93,913,404,gate_test,blue,right,10,10
94,947,408,gate_test,blue,right,10,10
95,970,405,gate_test,blue,right,10,10
96,996,402,test,blue,right,10,10
97,1024,404,test,blue,right,10,10
98,1059,413,test,blue,right,10,10
100,1108,407,test,blue,right,10,10
101,1139,401,test,blue,right,10,10
102,1179,402,test,blue,right,10,10
103,1214,398,test,blue,right,10,10
104,1227,369,test,blue,right,10,10
105,1229,351,test,blue,right,10,10
