t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,780,306,capture,yellow,left,3,4
1,808,324,capture,yellow,left,3,4
2,853,368,capture,yellow,left,3,4
3,856,376,gate_test,yellow,left,3,4
4,858,378,gate_test,yellow,left,3,4
5,861,376,gate_test,yellow,left,3,4
6,865,373,gate_test,yellow,left,3,4
7,861,383,gate_test,yellow,left,3,4
8,870,395,gate_test,yellow,left,3,4
9,903,405,gate_test,yellow,left,3,4
10,919,409,gate_test,yellow,left,3,4
11,931,419,gate_test,yellow,left,3,4
12,960,415,gate_test,yellow,left,3,4
13,982,416,test,yellow,left,3,4
14,1005,420,test,yellow,left,3,4
15,1028,410,test,yellow,left,3,4
16,1042,407,test,yellow,left,3,4
17,1057,402,test,yellow,left,3,4
18,1075,406,test,yellow,left,3,4
19,1090,408,test,yellow,left,3,4
20,1087,419,test,yellow,left,3,4
21,1113,412,test,yellow,left,3,4
22,1127,408,test,yellow,left,3,4
23,1137,404,test,yellow,left,3,4
24,1155,399,test,yellow,left,3,4
25,1182,403,test,yellow,left,3,4
26,1192,396,test,yellow,left,3,4
27,1197,388,test,yellow,left,3,4
28,1215,364,test,yellow,left,3,4
29,1222,358,test,yellow,left,3,4
30,1224,344,test,yellow,left,3,4
31,1229,340,branch_right,yellow,left,3,4
32,1235,330,branch_right,yellow,left,3,4
33,1240,319,branch_right,yellow,left,3,4
34,1253,322,branch_right,yellow,left,3,4
35,1262,310,branch_right,yellow,left,3,4
36,1274,293,branch_right,yellow,left,3,4
37,1280,291,branch_right,yellow,left,3,4
38,1291,292,branch_right,yellow,left,3,4
39,1302,286,branch_right,yellow,left,3,4
40,1307,268,branch_right,yellow,left,3,4
41,1309,258,branch_right,yellow,left,3,4
42,1309,234,branch_right,yellow,left,3,4
43,1306,231,branch_right,yellow,left,3,4
44,1302,212,branch_right,yellow,left,3,4
45,1298,190,branch_right,yellow,left,3,4
46,1298,177,branch_right,yellow,left,3,4
47,1309,161,branch_right,yellow,left,3,4
48,1309,159,branch_right,yellow,left,3,4
49,1314,155,branch_right,yellow,left,3,4
50,1327,149,fountain_right,yellow,left,3,4
51,1329,143,fountain_right,yellow,left,3,4
52,1335,138,fountain_right,yellow,left,3,4
53,1338,122,fountain_right,yellow,left,3,4
54,1350,109,fountain_right,yellow,left,3,4
55,1344,121,fountain_right,yellow,left,3,4
56,1345,119,fountain_right,yellow,left,3,4
57,1350,116,fountain_right,yellow,left,3,4
58,1355,117,fountain_right,yellow,left,3,4
59,1354,115,fountain_right,yellow,left,3,4
60,1353,116,fountain_right,yellow,left,3,4
61,1354,116,fountain_right,yellow,left,3,4
62,1355,116,fountain_right,yellow,left,3,4
63,1355,117,fountain_right,yellow,left,3,4
64,1355,117,fountain_right,yellow,left,3,4
65,1355,117,fountain_right,yellow,left,3,4
66,1356,117,fountain_right,yellow,left,3,4
67,1357,116,fountain_right,yellow,left,3,4
68,1355,117,fountain_right,yellow,left,3,4
69,1356,117,fountain_right,yellow,left,3,4
70,1356,116,fountain_right,yellow,left,3,4
71,1356,116,fountain_right,yellow,left,3,4
72,1356,116,fountain_right,yellow,left,3,4
73,1357,115,fountain_right,yellow,left,3,4
74,1357,115,fountain_right,yellow,left,3,4
75,1357,115,fountain_right,yellow,left,3,4
76,1355,115,fountain_right,yellow,left,3,4
77,1355,115,fountain_right,yellow,left,3,4
78,1355,115,fountain_right,yellow,left,3,4
79,1356,115,fountain_right,yellow,left,3,4
80,1356,115,fountain_right,yellow,left,3,4
81,1356,115,fountain_right,yellow,left,3,4
82,1356,114,fountain_right,yellow,left,3,4
83,1356,115,fountain_right,yellow,left,3,4
84,1355,115,fountain_right,yellow,left,3,4
85,1355,115,fountain_right,yellow,left,3,4
86,1356,115,fountain_right,yellow,left,3,4
87,1355,115,fountain_right,yellow,left,3,4
88,1355,115,fountain_right,yellow,left,3,4
89,1355,115,fountain_right,yellow,left,3,4
90,1355,115,fountain_right,yellow,left,3,4
91,1355,115,fountain_right,yellow,left,3,4
92,1355,115,fountain_right,yellow,left,3,4
93,1355,115,fountain_right,yellow,left,3,4
94,1355,114,fountain_right,yellow,left,3,4
95,1355,114,fountain_right,yellow,left,3,4
96,1355,115,fountain_right,yellow,left,3,4
97,1356,115,fountain_right,yellow,left,3,4
98,1356,114,fountain_right,yellow,left,3,4
99,1355,115,fountain_right,yellow,left,3,4
100,1355,114,fountain_right,yellow,left,3,4
101,1355,114,fountain_right,yellow,left,3,4
102,1354,114,fountain_right,yellow,left,3,4
103,1356,115,fountain_right,yellow,left,3,4
104,1355,115,fountain_right,yellow,left,3,4
105,1356,115,fountain_right,yellow,left,3,4
106,1355,115,fountain_right,yellow,left,3,4
107,1355,115,fountain_right,yellow,left,3,4
108,1356,115,fountain_right,yellow,left,3,4
109,1356,115,fountain_right,yellow,left,3,4
110,1354,116,fountain_right,yellow,left,3,4
111,1355,115,fountain_right,yellow,left,3,4
112,1356,115,fountain_right,yellow,left,3,4
113,1355,115,fountain_right,yellow,left,3,4
114,1355,114,fountain_right,yellow,left,3,4
115,1354,115,fountain_right,yellow,left,3,4
116,1355,114,fountain_right,yellow,left,3,4
117,1354,114,fountain_right,yellow,left,3,4
118,1354,114,fountain_right,yellow,left,3,4
119,1353,115,fountain_right,yellow,left,3,4
120,1354,114,fountain_right,yellow,left,3,4
121,1353,114,fountain_right,yellow,left,3,4
122,1353,114,fountain_right,yellow,left,3,4
123,1353,114,fountain_right,yellow,left,3,4
124,1354,114,fountain_right,yellow,left,3,4
125,1353,115,fountain_right,yellow,left,3,4
126,1354,114,fountain_right,yellow,left,3,4
127,1353,114,fountain_right,yellow,left,3,4
128,1353,114,fountain_right,yellow,left,3,4
129,1354,115,fountain_right,yellow,left,3,4
130,1354,114,fountain_right,yellow,left,3,4
131,1354,115,fountain_right,yellow,left,3,4
132,1354,115,fountain_right,yellow,left,3,4
133,1354,114,fountain_right,yellow,left,3,4
134,1354,114,fountain_right,yellow,left,3,4
135,1354,114,fountain_right,yellow,left,3,4
136,1353,114,fountain_right,yellow,left,3,4
137,1353,114,fountain_right,yellow,left,3,4
138,1354,114,fountain_right,yellow,left,3,4
139,1353,114,fountain_right,yellow,left,3,4
140,1353,114,fountain_right,yellow,left,3,4
141,1353,114,fountain_right,yellow,left,3,4
142,1354,111,fountain_right,yellow,left,3,4
143,1354,111,fountain_right,yellow,left,3,4
144,1354,112,fountain_right,yellow,left,3,4
145,1352,113,fountain_right,yellow,left,3,4
146,1352,111,fountain_right,yellow,left,3,4
147,1352,111,fountain_right,yellow,left,3,4
148,1352,113,fountain_right,yellow,left,3,4
149,1352,113,fountain_right,yellow,left,3,4
150,1352,112,fountain_right,yellow,left,3,4
151,1352,112,fountain_right,yellow,left,3,4
152,1352,112,fountain_right,yellow,left,3,4
153,1352,113,fountain_right,yellow,left,3,4
154,1351,112,fountain_right,yellow,left,3,4
155,1352,113,fountain_right,yellow,left,3,4
156,1351,113,fountain_right,yellow,left,3,4
157,1351,113,fountain_right,yellow,left,3,4
158,1352,113,fountain_right,yellow,left,3,4
159,1351,113,fountain_right,yellow,left,3,4
160,1354,113,fountain_right,yellow,left,3,4
161,1352,113,fountain_right,yellow,left,3,4
162,1353,113,fountain_right,yellow,left,3,4
163,1351,114,fountain_right,yellow,left,3,4
164,1352,113,fountain_right,yellow,left,3,4
165,1351,114,fountain_right,yellow,left,3,4
166,1352,113,fountain_right,yellow,left,3,4
167,1351,113,fountain_right,yellow,left,3,4
168,1352,113,fountain_right,yellow,left,3,4
169,1351,113,fountain_right,yellow,left,3,4
170,1351,113,fountain_right,yellow,left,3,4
171,1351,113,fountain_right,yellow,left,3,4
172,1352,113,fountain_right,yellow,left,3,4
173,1351,113,fountain_right,yellow,left,3,4
174,1351,113,fountain_right,yellow,left,3,4
175,1351,114,fountain_right,yellow,left,3,4
176,1351,113,fountain_right,yellow,left,3,4
177,1351,113,fountain_right,yellow,left,3,4
178,1352,113,fountain_right,yellow,left,3,4
179,1352,113,fountain_right,yellow,left,3,4
180,1351,113,fountain_right,yellow,left,3,4
181,1351,113,fountain_right,yellow,left,3,4
182,1351,113,fountain_right,yellow,left,3,4
183,1351,113,fountain_right,yellow,left,3,4
184,1351,112,fountain_right,yellow,left,3,4
185,1350,113,fountain_right,yellow,left,3,4
186,1351,112,fountain_right,yellow,left,3,4
187,1350,113,fountain_right,yellow,left,3,4
188,1351,112,fountain_right,yellow,left,3,4
189,1351,113,fountain_right,yellow,left,3,4
190,1351,113,fountain_right,yellow,left,3,4
191,1350,112,fountain_right,yellow,left,3,4
192,1350,113,fountain_right,yellow,left,3,4
193,1352,112,fountain_right,yellow,left,3,4
194,1351,112,fountain_right,yellow,left,3,4
195,1350,112,fountain_right,yellow,left,3,4
196,1350,112,fountain_right,yellow,left,3,4
197,1350,113,fountain_right,yellow,left,3,4
198,1350,113,fountain_right,yellow,left,3,4
199,1350,113,fountain_right,yellow,left,3,4
200,1350,113,fountain_right,yellow,left,3,4
201,1350,113,fountain_right,yellow,left,3,4
202,1350,113,fountain_right,yellow,left,3,4
203,1351,112,fountain_right,yellow,left,3,4
204,1350,113,fountain_right,yellow,left,3,4
205,1350,111,fountain_right,yellow,left,3,4
206,1350,112,fountain_right,yellow,left,3,4
207,1350,112,fountain_right,yellow,left,3,4
208,1349,108,fountain_right,yellow,left,3,4
209,1350,110,fountain_right,yellow,left,3,4
210,1349,109,fountain_right,yellow,left,3,4
211,1351,110,fountain_right,yellow,left,3,4
212,1351,111,fountain_right,yellow,left,3,4
213,1350,111,fountain_right,yellow,left,3,4
214,1351,111,fountain_right,yellow,left,3,4
215,1351,111,fountain_right,yellow,left,3,4
216,1352,111,fountain_right,yellow,left,3,4
217,1350,111,fountain_right,yellow,left,3,4
218,1350,111,fountain_right,yellow,left,3,4
219,1351,111,fountain_right,yellow,left,3,4
220,1350,109,fountain_right,yellow,left,3,4
221,1351,108,fountain_right,yellow,left,3,4
222,1351,109,fountain_right,yellow,left,3,4
223,1351,107,fountain_right,yellow,left,3,4
224,1349,107,fountain_right,yellow,left,3,4
225,1366,94,fountain_right,yellow,left,3,4
226,1366,94,fountain_right,yellow,left,3,4
227,1366,94,fountain_right,yellow,left,3,4
228,1366,94,fountain_right,yellow,left,3,4
229,1366,94,fountain_right,yellow,left,3,4
230,1377,108,fountain_right,yellow,left,3,4
231,1351,109,fountain_right,yellow,left,3,4
232,1351,111,fountain_right,yellow,left,3,4
233,1351,111,fountain_right,yellow,left,3,4
234,1352,111,fountain_right,yellow,left,3,4
235,1354,111,fountain_right,yellow,left,3,4
236,1356,111,fountain_right,yellow,left,3,4
237,1352,112,fountain_right,yellow,left,3,4
238,1349,113,fountain_right,yellow,left,3,4
239,1350,113,fountain_right,yellow,left,3,4
240,1351,114,fountain_right,yellow,left,3,4
241,1351,115,fountain_right,yellow,left,3,4
242,1352,115,fountain_right,yellow,left,3,4
243,1353,114,fountain_right,yellow,left,3,4
244,1354,114,fountain_right,yellow,left,3,4
245,1354,109,fountain_right,yellow,left,3,4
246,1356,103,fountain_right,yellow,left,3,4
247,1353,104,fountain_right,yellow,left,3,4
248,1355,104,fountain_right,yellow,left,3,4
249,1353,104,fountain_right,yellow,left,3,4
250,1354,104,fountain_right,yellow,left,3,4
251,1349,106,fountain_right,yellow,left,3,4
252,1348,106,fountain_right,yellow,left,3,4
253,1350,107,fountain_right,yellow,left,3,4
254,1349,108,fountain_right,yellow,left,3,4
255,1352,111,fountain_right,yellow,left,3,4
256,1350,112,fountain_right,yellow,left,3,4
257,1351,112,fountain_right,yellow,left,3,4
258,1351,111,fountain_right,yellow,left,3,4
259,1349,109,fountain_right,yellow,left,3,4
260,1348,113,fountain_right,yellow,left,3,4
261,1348,116,fountain_right,yellow,left,3,4
262,1347,118,fountain_right,yellow,left,3,4
263,1345,120,fountain_right,yellow,left,3,4
264,1345,120,fountain_right,yellow,left,3,4
265,1345,120,fountain_right,yellow,left,3,4
266,1345,118,fountain_right,yellow,left,3,4
267,1344,118,fountain_right,yellow,left,3,4
268,1342,118,fountain_right,yellow,left,3,4
269,1343,119,fountain_right,yellow,left,3,4
270,1346,118,fountain_right,yellow,left,3,4
271,1346,116,fountain_right,yellow,left,3,4
272,1342,97,fountain_right,yellow,left,3,4
273,1344,98,fountain_right,yellow,left,3,4
274,1353,85,fountain_right,yellow,left,3,4
275,1359,78,fountain_right,yellow,left,3,4
276,1356,77,fountain_right,yellow,left,3,4
277,1348,72,fountain_right,yellow,left,3,4
278,1349,79,fountain_right,yellow,left,3,4
279,1350,89,fountain_right,yellow,left,3,4
280,1365,87,fountain_right,yellow,left,3,4
281,1396,88,fountain_right,yellow,left,3,4
282,1392,89,fountain_right,yellow,left,3,4
283,1392,101,fountain_right,yellow,left,3,4
284,1391,106,fountain_right,yellow,left,3,4
285,1375,132,fountain_right,yellow,left,3,4
286,1371,171,fountain_right,yellow,left,3,4
287,1352,211,branch_right,yellow,left,3,4
288,1329,246,branch_right,yellow,left,3,4
289,1319,285,branch_right,yellow,left,3,4
290,1279,298,branch_right,yellow,left,3,4
291,1248,326,branch_right,yellow,left,3,4
292,1245,360,test,yellow,left,3,4
293,1239,381,test,yellow,left,3,4
294,1250,433,test,yellow,left,3,4
295,1275,446,branch_left,yellow,left,3,4
296,1288,459,branch_left,yellow,left,3,4
297,1314,484,branch_left,yellow,left,3,4
298,1343,496,branch_left,yellow,left,3,4
299,1348,513,branch_left,yellow,left,3,4
300,1356,543,branch_left,yellow,left,3,4
301,1360,566,branch_left,yellow,left,3,4
302,1367,588,branch_left,yellow,left,3,4
303,1361,592,branch_left,yellow,left,3,4
304,1367,605,branch_left,yellow,left,3,4
305,1365,600,branch_left,yellow,left,3,4
306,1383,607,branch_left,yellow,left,3,4
307,1382,610,branch_left,yellow,left,3,4
308,1390,606,branch_left,yellow,left,3,4
309,1398,606,branch_left,yellow,left,3,4
310,1410,615,branch_left,yellow,left,3,4
311,1407,614,branch_left,yellow,left,3,4
312,1416,604,branch_left,yellow,left,3,4
313,1413,619,branch_left,yellow,left,3,4
314,1411,639,fountain_left,yellow,left,3,4
315,1418,642,fountain_left,yellow,left,3,4
316,1420,651,fountain_left,yellow,left,3,4
317,1421,654,fountain_left,yellow,left,3,4
318,1416,651,fountain_left,yellow,left,3,4
319,1415,651,fountain_left,yellow,left,3,4
320,1421,648,fountain_left,yellow,left,3,4
321,1420,650,fountain_left,yellow,left,3,4
322,1420,651,fountain_left,yellow,left,3,4
323,1423,649,fountain_left,yellow,left,3,4
324,1417,620,branch_left,yellow,left,3,4
325,1418,643,fountain_left,yellow,left,3,4
326,1423,640,fountain_left,yellow,left,3,4
327,1421,637,fountain_left,yellow,left,3,4
328,1422,634,fountain_left,yellow,left,3,4
329,1421,637,fountain_left,yellow,left,3,4
330,1426,641,fountain_left,yellow,left,3,4
331,1431,648,fountain_left,yellow,left,3,4
332,1415,647,fountain_left,yellow,left,3,4
333,1405,636,fountain_left,yellow,left,3,4
334,1393,648,fountain_left,yellow,left,3,4
335,1386,640,branch_left,yellow,left,3,4
336,1372,635,branch_left,yellow,left,3,4
337,1359,636,branch_left,yellow,left,3,4
338,1352,638,branch_left,yellow,left,3,4
339,1351,616,branch_left,yellow,left,3,4
340,1343,604,branch_left,yellow,left,3,4
341,1316,578,branch_left,yellow,left,3,4
342,1302,564,branch_left,yellow,left,3,4
343,1288,519,branch_left,yellow,left,3,4
344,1281,512,branch_left,yellow,left,3,4
345,1262,475,branch_left,yellow,left,3,4
346,1254,446,test,yellow,left,3,4
347,1233,411,test,yellow,left,3,4
348,1186,402,test,yellow,left,3,4
349,1159,401,test,yellow,left,3,4
350,1117,402,test,yellow,left,3,4
351,1067,409,test,yellow,left,3,4
352,1032,408,test,yellow,left,3,4
353,1030,403,test,yellow,left,3,4
354,1046,409,test,yellow,left,3,4
355,1059,415,test,yellow,left,3,4
