t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
1,540,303,capture,yellow,left,1,3
2,591,267,capture,yellow,left,1,3
3,611,267,capture,yellow,left,1,3
4,614,273,capture,yellow,left,1,3
5,620,280,capture,yellow,left,1,3
6,633,282,capture,yellow,left,1,3
7,638,279,capture,yellow,left,1,3
8,655,300,capture,yellow,left,1,3
9,690,299,capture,yellow,left,1,3
10,695,294,capture,yellow,left,1,3
11,694,295,capture,yellow,left,1,3
12,712,296,capture,yellow,left,1,3
13,741,311,capture,yellow,left,1,3
14,765,329,capture,yellow,left,1,3
15,755,330,capture,yellow,left,1,3
16,793,358,capture,yellow,left,1,3
17,811,372,capture,yellow,left,1,3
18,813,396,gate,yellow,left,1,3
19,812,385,capture,yellow,left,1,3
20,849,402,gate,yellow,left,1,3
21,882,413,gate_test,yellow,left,1,3
22,924,422,gate_test,yellow,left,1,3
23,961,415,gate_test,yellow,left,1,3
24,990,432,test,yellow,left,1,3
25,1019,423,test,yellow,left,1,3
26,1065,413,test,yellow,left,1,3
27,1093,417,test,yellow,left,1,3
28,1134,402,test,yellow,left,1,3
29,1156,399,test,yellow,left,1,3
30,1180,394,test,yellow,left,1,3
31,1208,391,test,yellow,left,1,3
32,1212,365,test,yellow,left,1,3
33,1210,341,test,yellow,left,1,3
34,1232,316,branch_right,yellow,left,1,3
35,1263,278,branch_right,yellow,left,1,3
36,1292,234,branch_right,yellow,left,1,3
37,1325,213,branch_right,yellow,left,1,3
38,1346,190,branch_right,yellow,left,1,3
39,1350,172,fountain_right,yellow,left,1,3
40,1353,154,fountain_right,yellow,left,1,3
41,1352,161,fountain_right,yellow,left,1,3
42,1354,164,fountain_right,yellow,left,1,3
43,1355,161,fountain_right,yellow,left,1,3
44,1350,169,fountain_right,yellow,left,1,3
45,1347,190,branch_right,yellow,left,1,3
46,1328,206,branch_right,yellow,left,1,3
47,1320,227,branch_right,yellow,left,1,3
48,1303,246,branch_right,yellow,left,1,3
49,1291,255,branch_right,yellow,left,1,3
50,1277,278,branch_right,yellow,left,1,3
51,1247,310,branch_right,yellow,left,1,3
52,1222,341,test,yellow,left,1,3
53,1207,361,test,yellow,left,1,3
54,1185,387,test,yellow,left,1,3
55,1179,400,test,yellow,left,1,3
56,1185,408,test,yellow,left,1,3
57,1173,403,test,yellow,left,1,3
58,1148,397,test,yellow,left,1,3
59,1135,402,test,yellow,left,1,3
60,1122,412,test,yellow,left,1,3
61,1083,415,test,yellow,left,1,3
62,1069,410,test,yellow,left,1,3
63,1069,422,test,yellow,left,1,3
