t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,602,316,capture,yellow,right,47,7
1,602,317,capture,yellow,right,47,7
2,644,278,capture,yellow,right,47,7
3,658,273,capture,yellow,right,47,7
4,672,288,capture,yellow,right,47,7
5,657,281,capture,yellow,right,47,7
6,658,284,capture,yellow,right,47,7
7,671,287,capture,yellow,right,47,7
8,656,282,capture,yellow,right,47,7
9,661,284,capture,yellow,right,47,7
10,661,283,capture,yellow,right,47,7
11,671,292,capture,yellow,right,47,7
12,674,287,capture,yellow,right,47,7
13,672,286,capture,yellow,right,47,7
14,661,283,capture,yellow,right,47,7
15,673,285,capture,yellow,right,47,7
16,673,285,capture,yellow,right,47,7
17,659,282,capture,yellow,right,47,7
18,661,281,capture,yellow,right,47,7
19,672,283,capture,yellow,right,47,7
20,659,283,capture,yellow,right,47,7
21,659,284,capture,yellow,right,47,7
22,659,284,capture,yellow,right,47,7
23,673,283,capture,yellow,right,47,7
24,674,283,capture,yellow,right,47,7
25,660,284,capture,yellow,right,47,7
26,675,282,capture,yellow,right,47,7
27,661,284,capture,yellow,right,47,7
28,676,282,capture,yellow,right,47,7
29,675,282,capture,yellow,right,47,7
30,676,282,capture,yellow,right,47,7
31,677,283,capture,yellow,right,47,7
32,676,283,capture,yellow,right,47,7
33,677,283,capture,yellow,right,47,7
34,662,284,capture,yellow,right,47,7
35,677,283,capture,yellow,right,47,7
36,661,284,capture,yellow,right,47,7
37,677,282,capture,yellow,right,47,7
38,661,283,capture,yellow,right,47,7
39,676,283,capture,yellow,right,47,7
40,677,283,capture,yellow,right,47,7
41,662,285,capture,yellow,right,47,7
42,676,283,capture,yellow,right,47,7
43,676,283,capture,yellow,right,47,7
44,676,283,capture,yellow,right,47,7
45,661,283,capture,yellow,right,47,7
46,662,283,capture,yellow,right,47,7
47,661,282,capture,yellow,right,47,7
48,662,283,capture,yellow,right,47,7
49,676,283,capture,yellow,right,47,7
50,661,282,capture,yellow,right,47,7
51,661,282,capture,yellow,right,47,7
52,661,284,capture,yellow,right,47,7
53,675,283,capture,yellow,right,47,7
54,675,283,capture,yellow,right,47,7
55,675,284,capture,yellow,right,47,7
56,674,284,capture,yellow,right,47,7
57,674,284,capture,yellow,right,47,7
58,674,284,capture,yellow,right,47,7
59,673,285,capture,yellow,right,47,7
60,672,286,capture,yellow,right,47,7
61,672,286,capture,yellow,right,47,7
62,672,286,capture,yellow,right,47,7
63,661,281,capture,yellow,right,47,7
64,673,285,capture,yellow,right,47,7
65,672,286,capture,yellow,right,47,7
66,672,286,capture,yellow,right,47,7
67,672,286,capture,yellow,right,47,7
68,659,283,capture,yellow,right,47,7
69,673,285,capture,yellow,right,47,7
70,673,286,capture,yellow,right,47,7
71,673,286,capture,yellow,right,47,7
72,659,284,capture,yellow,right,47,7
73,673,286,capture,yellow,right,47,7
74,673,286,capture,yellow,right,47,7
