t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,626,326,capture,blue,right,14,5
1,673,308,capture,blue,right,14,5
2,751,300,capture,blue,right,14,5
3,723,276,capture,blue,right,14,5
4,726,283,capture,blue,right,14,5
5,731,285,capture,blue,right,14,5
6,729,293,capture,blue,right,14,5
7,737,294,capture,blue,right,14,5
9,731,287,capture,blue,right,14,5
10,727,285,capture,blue,right,14,5
11,722,291,capture,blue,right,14,5
12,718,290,capture,blue,right,14,5
13,718,287,capture,blue,right,14,5
14,707,287,capture,blue,right,14,5
15,722,295,capture,blue,right,14,5
16,718,295,capture,blue,right,14,5
17,719,298,capture,blue,right,14,5
18,718,298,capture,blue,right,14,5
19,719,301,capture,blue,right,14,5
20,716,302,capture,blue,right,14,5
21,704,299,capture,blue,right,14,5
22,716,298,capture,blue,right,14,5
23,716,298,capture,blue,right,14,5
24,715,297,capture,blue,right,14,5
25,701,297,capture,blue,right,14,5
26,707,295,capture,blue,right,14,5
27,706,295,capture,blue,right,14,5
28,718,293,capture,blue,right,14,5
29,717,293,capture,blue,right,14,5
30,703,292,capture,blue,right,14,5
31,713,291,capture,blue,right,14,5
32,712,290,capture,blue,right,14,5
33,701,287,capture,blue,right,14,5
34,704,286,capture,blue,right,14,5
35,719,283,capture,blue,right,14,5
36,702,280,capture,blue,right,14,5
37,702,286,capture,blue,right,14,5
38,701,291,capture,blue,right,14,5
39,698,295,capture,blue,right,14,5
40,699,293,capture,blue,right,14,5
41,700,285,capture,blue,right,14,5
42,698,279,capture,blue,right,14,5
43,700,270,capture,blue,right,14,5
44,703,270,capture,blue,right,14,5
45,704,270,capture,blue,right,14,5
46,708,274,capture,blue,right,14,5
47,709,274,capture,blue,right,14,5
48,712,278,capture,blue,right,14,5
49,721,284,capture,blue,right,14,5
50,743,287,capture,blue,right,14,5
51,716,283,capture,blue,right,14,5
52,710,285,capture,blue,right,14,5
53,710,285,capture,blue,right,14,5
54,705,296,capture,blue,right,14,5
55,704,295,capture,blue,right,14,5
56,705,294,capture,blue,right,14,5
57,711,295,capture,blue,right,14,5
58,714,294,capture,blue,right,14,5
59,720,293,capture,blue,right,14,5
60,726,297,capture,blue,right,14,5
61,725,300,capture,blue,right,14,5
62,724,302,capture,blue,right,14,5
63,727,309,capture,blue,right,14,5
64,734,314,capture,blue,right,14,5
65,739,314,capture,blue,right,14,5
66,754,310,capture,blue,right,14,5
67,751,316,capture,blue,right,14,5
68,756,302,capture,blue,right,14,5
69,759,322,capture,blue,right,14,5
70,761,329,capture,blue,right,14,5
71,763,332,capture,blue,right,14,5
72,773,326,capture,blue,right,14,5
73,777,334,capture,blue,right,14,5
74,780,339,capture,blue,right,14,5
75,784,342,capture,blue,right,14,5
76,785,350,capture,blue,right,14,5
77,790,348,capture,blue,right,14,5
78,798,351,capture,blue,right,14,5
79,804,353,capture,blue,right,14,5
