t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,605,301,capture,yellow,right,65,2
1,606,288,capture,yellow,right,65,2
2,664,251,capture,yellow,right,65,2
3,656,263,capture,yellow,right,65,2
4,656,263,capture,yellow,right,65,2
5,657,263,capture,yellow,right,65,2
6,663,263,capture,yellow,right,65,2
7,671,254,capture,yellow,right,65,2
8,655,260,capture,yellow,right,65,2
9,648,264,capture,yellow,right,65,2
10,664,259,capture,yellow,right,65,2
11,657,256,capture,yellow,right,65,2
12,647,262,capture,yellow,right,65,2
13,645,263,capture,yellow,right,65,2
14,660,262,capture,yellow,right,65,2
15,643,264,capture,yellow,right,65,2
16,641,262,capture,yellow,right,65,2
17,635,263,capture,yellow,right,65,2
18,633,263,capture,yellow,right,65,2
19,626,259,capture,yellow,right,65,2
20,633,253,capture,yellow,right,65,2
21,639,258,capture,yellow,right,65,2
22,624,259,capture,yellow,right,65,2
23,635,257,capture,yellow,right,65,2
24,631,257,capture,yellow,right,65,2
25,626,259,capture,yellow,right,65,2
26,621,258,capture,yellow,right,65,2
27,621,258,capture,yellow,right,65,2
28,622,257,capture,yellow,right,65,2
29,625,257,capture,yellow,right,65,2
30,609,257,capture,yellow,right,65,2
31,609,257,capture,yellow,right,65,2
32,611,256,capture,yellow,right,65,2
33,612,256,capture,yellow,right,65,2
34,609,255,capture,yellow,right,65,2
35,608,256,capture,yellow,right,65,2
36,622,260,capture,yellow,right,65,2
37,630,260,capture,yellow,right,65,2
38,630,264,capture,yellow,right,65,2
39,619,261,capture,yellow,right,65,2
40,623,260,capture,yellow,right,65,2
41,617,259,capture,yellow,right,65,2
42,630,258,capture,yellow,right,65,2
43,619,259,capture,yellow,right,65,2
44,629,259,capture,yellow,right,65,2
45,624,259,capture,yellow,right,65,2
46,634,255,capture,yellow,right,65,2
47,630,256,capture,yellow,right,65,2
48,632,254,capture,yellow,right,65,2
49,631,255,capture,yellow,right,65,2
50,623,255,capture,yellow,right,65,2
51,629,251,capture,yellow,right,65,2
52,628,250,capture,yellow,right,65,2
53,628,250,capture,yellow,right,65,2
54,613,250,capture,yellow,right,65,2
55,618,250,capture,yellow,right,65,2
56,630,251,capture,yellow,right,65,2
57,621,247,capture,yellow,right,65,2
58,628,252,capture,yellow,right,65,2
59,640,260,capture,yellow,right,65,2
60,650,264,capture,yellow,right,65,2
61,650,265,capture,yellow,right,65,2
62,658,263,capture,yellow,right,65,2
63,666,262,capture,yellow,right,65,2
64,655,265,capture,yellow,right,65,2
65,688,258,capture,yellow,right,65,2
66,689,258,capture,yellow,right,65,2
67,688,251,capture,yellow,right,65,2
68,699,250,capture,yellow,right,65,2
69,707,251,capture,yellow,right,65,2
70,710,248,capture,yellow,right,65,2
71,725,263,capture,yellow,right,65,2
72,732,262,capture,yellow,right,65,2
73,739,263,capture,yellow,right,65,2
74,761,272,capture,yellow,right,65,2
75,758,280,capture,yellow,right,65,2
76,763,292,capture,yellow,right,65,2
77,766,290,capture,yellow,right,65,2
78,766,290,capture,yellow,right,65,2
79,771,288,capture,yellow,right,65,2
80,773,297,capture,yellow,right,65,2
81,770,307,capture,yellow,right,65,2
82,770,311,capture,yellow,right,65,2
83,772,313,capture,yellow,right,65,2
84,772,315,capture,yellow,right,65,2
85,769,318,capture,yellow,right,65,2
86,772,318,capture,yellow,right,65,2
87,773,320,capture,yellow,right,65,2
88,755,326,capture,yellow,right,65,2
89,738,329,capture,yellow,right,65,2
90,745,328,capture,yellow,right,65,2
91,753,333,capture,yellow,right,65,2
92,755,333,capture,yellow,right,65,2
93,763,329,capture,yellow,right,65,2
