t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,832,316,capture,blue,right,4,12
1,854,349,capture,blue,right,4,12
2,856,387,gate_test,blue,right,4,12
3,869,396,gate_test,blue,right,4,12
4,873,404,gate_test,blue,right,4,12
5,865,402,gate_test,blue,right,4,12
6,872,400,gate_test,blue,right,4,12
7,867,399,gate_test,blue,right,4,12
8,869,404,gate_test,blue,right,4,12
9,878,398,gate_test,blue,right,4,12
10,879,411,gate_test,blue,right,4,12
11,878,407,gate_test,blue,right,4,12
12,883,408,gate_test,blue,right,4,12
13,896,403,gate_test,blue,right,4,12
14,905,400,gate_test,blue,right,4,12
15,912,410,gate_test,blue,right,4,12
16,936,419,gate_test,blue,right,4,12
17,945,427,gate_test,blue,right,4,12
18,937,421,gate_test,blue,right,4,12
19,958,415,gate_test,blue,right,4,12
20,970,414,gate_test,blue,right,4,12
21,981,403,test,blue,right,4,12
22,995,403,test,blue,right,4,12
23,1010,404,test,blue,right,4,12
24,1021,412,test,blue,right,4,12
25,1041,409,test,blue,right,4,12
26,1070,405,test,blue,right,4,12
27,1089,409,test,blue,right,4,12
28,1107,415,test,blue,right,4,12
29,1169,429,test,blue,right,4,12
30,1137,399,test,blue,right,4,12
31,1152,395,test,blue,right,4,12
32,1174,396,test,blue,right,4,12
33,1189,393,test,blue,right,4,12
34,1211,386,test,blue,right,4,12
35,1220,369,test,blue,right,4,12
36,1229,358,test,blue,right,4,12
37,1244,344,branch_right,blue,right,4,12
38,1248,327,branch_right,blue,right,4,12
39,1267,309,branch_right,blue,right,4,12
40,1287,289,branch_right,blue,right,4,12
41,1296,273,branch_right,blue,right,4,12
42,1319,266,branch_right,blue,right,4,12
43,1320,265,branch_right,blue,right,4,12
44,1315,260,branch_right,blue,right,4,12
45,1320,249,branch_right,blue,right,4,12
46,1326,239,branch_right,blue,right,4,12
47,1327,236,branch_right,blue,right,4,12
48,1332,215,branch_right,blue,right,4,12
49,1325,202,branch_right,blue,right,4,12
50,1325,201,branch_right,blue,right,4,12
51,1325,184,branch_right,blue,right,4,12
52,1321,177,branch_right,blue,right,4,12
53,1315,168,branch_right,blue,right,4,12
54,1308,179,branch_right,blue,right,4,12
55,1308,155,branch_right,blue,right,4,12
56,1305,158,branch_right,blue,right,4,12
57,1312,129,fountain_right,blue,right,4,12
58,1314,125,fountain_right,blue,right,4,12
59,1311,133,fountain_right,blue,right,4,12
60,1316,133,fountain_right,blue,right,4,12
61,1325,134,fountain_right,blue,right,4,12
62,1331,125,fountain_right,blue,right,4,12
63,1332,125,fountain_right,blue,right,4,12
64,1335,135,fountain_right,blue,right,4,12
65,1342,135,fountain_right,blue,right,4,12
66,1347,131,fountain_right,blue,right,4,12
67,1354,128,fountain_right,blue,right,4,12
68,1358,124,fountain_right,blue,right,4,12
69,1356,124,fountain_right,blue,right,4,12
70,1364,120,fountain_right,blue,right,4,12
71,1366,111,fountain_right,blue,right,4,12
72,1365,115,fountain_right,blue,right,4,12
