t.f,x.px,y.px,comp,coul.renforcee,cote.renforce,id.bourdon,essai
0,555,343,capture,yellow,left,1,14
1,585,304,capture,yellow,left,1,14
2,585,304,capture,yellow,left,1,14
3,585,304,capture,yellow,left,1,14
4,585,304,capture,yellow,left,1,14
5,628,280,capture,yellow,left,1,14
6,652,281,capture,yellow,left,1,14
7,652,281,capture,yellow,left,1,14
8,652,281,capture,yellow,left,1,14
9,652,281,capture,yellow,left,1,14
10,630,280,capture,yellow,left,1,14
11,630,280,capture,yellow,left,1,14
12,630,280,capture,yellow,left,1,14
13,630,280,capture,yellow,left,1,14
14,630,280,capture,yellow,left,1,14
15,652,281,capture,yellow,left,1,14
16,652,281,capture,yellow,left,1,14
17,652,281,capture,yellow,left,1,14
18,651,281,capture,yellow,left,1,14
19,651,281,capture,yellow,left,1,14
20,651,281,capture,yellow,left,1,14
21,651,281,capture,yellow,left,1,14
22,651,281,capture,yellow,left,1,14
23,651,281,capture,yellow,left,1,14
24,651,281,capture,yellow,left,1,14
25,651,281,capture,yellow,left,1,14
26,630,280,capture,yellow,left,1,14
27,631,281,capture,yellow,left,1,14
28,652,282,capture,yellow,left,1,14
29,652,282,capture,yellow,left,1,14
30,652,282,capture,yellow,left,1,14
31,652,282,capture,yellow,left,1,14
32,652,282,capture,yellow,left,1,14
33,652,282,capture,yellow,left,1,14
34,652,282,capture,yellow,left,1,14
35,631,296,capture,yellow,left,1,14
36,631,296,capture,yellow,left,1,14
37,631,296,capture,yellow,left,1,14
38,631,296,capture,yellow,left,1,14
39,631,296,capture,yellow,left,1,14
40,631,296,capture,yellow,left,1,14
41,631,296,capture,yellow,left,1,14
42,628,287,capture,yellow,left,1,14
43,628,287,capture,yellow,left,1,14
44,628,286,capture,yellow,left,1,14
45,628,286,capture,yellow,left,1,14
46,627,286,capture,yellow,left,1,14
47,627,285,capture,yellow,left,1,14
48,623,285,capture,yellow,left,1,14
49,626,285,capture,yellow,left,1,14
50,626,285,capture,yellow,left,1,14
51,625,285,capture,yellow,left,1,14
52,625,285,capture,yellow,left,1,14
53,624,284,capture,yellow,left,1,14
54,624,284,capture,yellow,left,1,14
55,623,284,capture,yellow,left,1,14
56,623,284,capture,yellow,left,1,14
57,623,283,capture,yellow,left,1,14
58,622,269,capture,yellow,left,1,14
59,622,270,capture,yellow,left,1,14
60,621,271,capture,yellow,left,1,14
61,622,269,capture,yellow,left,1,14
62,622,269,capture,yellow,left,1,14
63,623,272,capture,yellow,left,1,14
64,622,272,capture,yellow,left,1,14
65,624,284,capture,yellow,left,1,14
66,623,270,capture,yellow,left,1,14
67,623,270,capture,yellow,left,1,14
68,623,270,capture,yellow,left,1,14
69,623,270,capture,yellow,left,1,14
70,623,283,capture,yellow,left,1,14
71,628,283,capture,yellow,left,1,14
72,623,272,capture,yellow,left,1,14
73,623,271,capture,yellow,left,1,14
74,623,271,capture,yellow,left,1,14
75,623,283,capture,yellow,left,1,14
76,623,271,capture,yellow,left,1,14
77,623,271,capture,yellow,left,1,14
78,623,271,capture,yellow,left,1,14
79,623,271,capture,yellow,left,1,14
80,623,283,capture,yellow,left,1,14
81,623,283,capture,yellow,left,1,14
82,623,269,capture,yellow,left,1,14
83,623,269,capture,yellow,left,1,14
84,623,271,capture,yellow,left,1,14
85,623,269,capture,yellow,left,1,14
86,623,269,capture,yellow,left,1,14
87,623,269,capture,yellow,left,1,14
88,623,269,capture,yellow,left,1,14
89,623,269,capture,yellow,left,1,14
90,623,269,capture,yellow,left,1,14
91,623,269,capture,yellow,left,1,14
92,623,270,capture,yellow,left,1,14
93,623,269,capture,yellow,left,1,14
94,623,269,capture,yellow,left,1,14
95,623,269,capture,yellow,left,1,14
96,623,269,capture,yellow,left,1,14
97,623,269,capture,yellow,left,1,14
98,622,269,capture,yellow,left,1,14
99,623,270,capture,yellow,left,1,14
100,623,269,capture,yellow,left,1,14
101,623,269,capture,yellow,left,1,14
102,623,269,capture,yellow,left,1,14
103,624,269,capture,yellow,left,1,14
104,623,269,capture,yellow,left,1,14
105,623,269,capture,yellow,left,1,14
106,623,269,capture,yellow,left,1,14
107,623,269,capture,yellow,left,1,14
108,623,269,capture,yellow,left,1,14
109,624,270,capture,yellow,left,1,14
110,624,269,capture,yellow,left,1,14
111,623,269,capture,yellow,left,1,14
112,623,269,capture,yellow,left,1,14
113,623,269,capture,yellow,left,1,14
114,624,269,capture,yellow,left,1,14
115,623,269,capture,yellow,left,1,14
116,623,269,capture,yellow,left,1,14
117,624,283,capture,yellow,left,1,14
118,623,283,capture,yellow,left,1,14
119,624,283,capture,yellow,left,1,14
120,624,283,capture,yellow,left,1,14
121,624,283,capture,yellow,left,1,14
122,624,283,capture,yellow,left,1,14
123,624,283,capture,yellow,left,1,14
124,624,283,capture,yellow,left,1,14
125,624,283,capture,yellow,left,1,14
126,624,283,capture,yellow,left,1,14
127,624,283,capture,yellow,left,1,14
128,624,283,capture,yellow,left,1,14
129,624,283,capture,yellow,left,1,14
130,624,283,capture,yellow,left,1,14
131,624,283,capture,yellow,left,1,14
132,624,283,capture,yellow,left,1,14
133,624,283,capture,yellow,left,1,14
134,624,283,capture,yellow,left,1,14
135,624,283,capture,yellow,left,1,14
136,624,283,capture,yellow,left,1,14
137,624,283,capture,yellow,left,1,14
138,624,283,capture,yellow,left,1,14
139,624,283,capture,yellow,left,1,14
140,624,283,capture,yellow,left,1,14
141,624,283,capture,yellow,left,1,14
142,624,269,capture,yellow,left,1,14
143,624,270,capture,yellow,left,1,14
144,624,269,capture,yellow,left,1,14
145,624,271,capture,yellow,left,1,14
146,624,269,capture,yellow,left,1,14
147,624,283,capture,yellow,left,1,14
148,624,283,capture,yellow,left,1,14
149,624,283,capture,yellow,left,1,14
150,624,283,capture,yellow,left,1,14
151,624,283,capture,yellow,left,1,14
152,624,269,capture,yellow,left,1,14
153,624,283,capture,yellow,left,1,14
154,624,283,capture,yellow,left,1,14
155,624,283,capture,yellow,left,1,14
156,624,283,capture,yellow,left,1,14
157,624,283,capture,yellow,left,1,14
158,624,283,capture,yellow,left,1,14
159,624,283,capture,yellow,left,1,14
160,624,283,capture,yellow,left,1,14
161,624,283,capture,yellow,left,1,14
162,624,283,capture,yellow,left,1,14
163,624,283,capture,yellow,left,1,14
164,624,283,capture,yellow,left,1,14
165,624,283,capture,yellow,left,1,14
166,624,283,capture,yellow,left,1,14
167,624,283,capture,yellow,left,1,14
168,624,283,capture,yellow,left,1,14
169,624,283,capture,yellow,left,1,14
170,624,283,capture,yellow,left,1,14
171,624,283,capture,yellow,left,1,14
172,623,283,capture,yellow,left,1,14
173,624,283,capture,yellow,left,1,14
174,624,283,capture,yellow,left,1,14
175,624,283,capture,yellow,left,1,14
176,624,283,capture,yellow,left,1,14
177,624,282,capture,yellow,left,1,14
178,624,283,capture,yellow,left,1,14
179,624,283,capture,yellow,left,1,14
180,623,282,capture,yellow,left,1,14
181,623,283,capture,yellow,left,1,14
182,623,283,capture,yellow,left,1,14
183,623,283,capture,yellow,left,1,14
184,623,283,capture,yellow,left,1,14
185,623,283,capture,yellow,left,1,14
186,623,283,capture,yellow,left,1,14
187,623,283,capture,yellow,left,1,14
188,624,283,capture,yellow,left,1,14
189,624,283,capture,yellow,left,1,14
190,624,283,capture,yellow,left,1,14
191,623,283,capture,yellow,left,1,14
192,623,283,capture,yellow,left,1,14
193,623,283,capture,yellow,left,1,14
194,624,283,capture,yellow,left,1,14
195,624,283,capture,yellow,left,1,14
196,624,283,capture,yellow,left,1,14
197,624,283,capture,yellow,left,1,14
198,624,283,capture,yellow,left,1,14
199,623,283,capture,yellow,left,1,14
200,622,283,capture,yellow,left,1,14
201,624,283,capture,yellow,left,1,14
202,622,283,capture,yellow,left,1,14
203,624,283,capture,yellow,left,1,14
204,624,283,capture,yellow,left,1,14
205,623,283,capture,yellow,left,1,14
206,624,283,capture,yellow,left,1,14
207,623,283,capture,yellow,left,1,14
208,623,283,capture,yellow,left,1,14
209,623,283,capture,yellow,left,1,14
210,623,283,capture,yellow,left,1,14
211,623,283,capture,yellow,left,1,14
212,622,283,capture,yellow,left,1,14
213,623,283,capture,yellow,left,1,14
214,623,283,capture,yellow,left,1,14
215,623,283,capture,yellow,left,1,14
216,623,283,capture,yellow,left,1,14
217,623,282,capture,yellow,left,1,14
218,624,283,capture,yellow,left,1,14
219,623,283,capture,yellow,left,1,14
220,624,283,capture,yellow,left,1,14
221,623,283,capture,yellow,left,1,14
222,623,283,capture,yellow,left,1,14
223,624,283,capture,yellow,left,1,14
224,623,283,capture,yellow,left,1,14
225,623,283,capture,yellow,left,1,14
226,623,283,capture,yellow,left,1,14
227,623,283,capture,yellow,left,1,14
228,623,283,capture,yellow,left,1,14
229,622,283,capture,yellow,left,1,14
230,623,283,capture,yellow,left,1,14
231,623,283,capture,yellow,left,1,14
232,623,283,capture,yellow,left,1,14
233,623,283,capture,yellow,left,1,14
234,623,283,capture,yellow,left,1,14
235,623,283,capture,yellow,left,1,14
236,623,283,capture,yellow,left,1,14
237,623,283,capture,yellow,left,1,14
238,623,283,capture,yellow,left,1,14
239,623,283,capture,yellow,left,1,14
240,623,283,capture,yellow,left,1,14
241,623,283,capture,yellow,left,1,14
242,623,283,capture,yellow,left,1,14
243,623,283,capture,yellow,left,1,14
244,612,271,capture,yellow,left,1,14
245,623,283,capture,yellow,left,1,14
246,623,283,capture,yellow,left,1,14
247,623,283,capture,yellow,left,1,14
248,623,283,capture,yellow,left,1,14
249,623,283,capture,yellow,left,1,14
250,623,283,capture,yellow,left,1,14
251,623,283,capture,yellow,left,1,14
252,623,283,capture,yellow,left,1,14
253,623,283,capture,yellow,left,1,14
254,623,283,capture,yellow,left,1,14
255,623,283,capture,yellow,left,1,14
256,623,283,capture,yellow,left,1,14
257,623,283,capture,yellow,left,1,14
258,623,283,capture,yellow,left,1,14
259,623,283,capture,yellow,left,1,14
260,623,283,capture,yellow,left,1,14
261,623,283,capture,yellow,left,1,14
262,623,283,capture,yellow,left,1,14
263,623,283,capture,yellow,left,1,14
264,623,283,capture,yellow,left,1,14
265,623,283,capture,yellow,left,1,14
266,623,283,capture,yellow,left,1,14
267,623,283,capture,yellow,left,1,14
268,623,283,capture,yellow,left,1,14
269,622,283,capture,yellow,left,1,14
270,623,283,capture,yellow,left,1,14
271,623,283,capture,yellow,left,1,14
272,623,283,capture,yellow,left,1,14
273,623,283,capture,yellow,left,1,14
274,623,283,capture,yellow,left,1,14
275,623,283,capture,yellow,left,1,14
276,623,283,capture,yellow,left,1,14
277,623,283,capture,yellow,left,1,14
278,623,283,capture,yellow,left,1,14
279,623,283,capture,yellow,left,1,14
280,623,283,capture,yellow,left,1,14
281,623,283,capture,yellow,left,1,14
282,623,283,capture,yellow,left,1,14
283,623,283,capture,yellow,left,1,14
284,623,283,capture,yellow,left,1,14
285,623,283,capture,yellow,left,1,14
286,623,283,capture,yellow,left,1,14
287,623,283,capture,yellow,left,1,14
288,623,283,capture,yellow,left,1,14
289,623,283,capture,yellow,left,1,14
290,623,283,capture,yellow,left,1,14
291,612,269,capture,yellow,left,1,14
292,623,283,capture,yellow,left,1,14
293,623,283,capture,yellow,left,1,14
294,623,283,capture,yellow,left,1,14
295,623,283,capture,yellow,left,1,14
296,623,283,capture,yellow,left,1,14
297,623,283,capture,yellow,left,1,14
298,623,283,capture,yellow,left,1,14
299,623,283,capture,yellow,left,1,14
300,623,283,capture,yellow,left,1,14
301,623,283,capture,yellow,left,1,14
302,623,283,capture,yellow,left,1,14
303,623,283,capture,yellow,left,1,14
304,623,283,capture,yellow,left,1,14
305,623,283,capture,yellow,left,1,14
306,623,283,capture,yellow,left,1,14
307,623,283,capture,yellow,left,1,14
308,623,283,capture,yellow,left,1,14
309,623,283,capture,yellow,left,1,14
310,623,283,capture,yellow,left,1,14
311,623,283,capture,yellow,left,1,14
312,623,283,capture,yellow,left,1,14
313,623,282,capture,yellow,left,1,14
314,623,282,capture,yellow,left,1,14
315,623,282,capture,yellow,left,1,14
316,623,283,capture,yellow,left,1,14
317,623,283,capture,yellow,left,1,14
318,623,282,capture,yellow,left,1,14
319,623,282,capture,yellow,left,1,14
320,623,282,capture,yellow,left,1,14
321,623,283,capture,yellow,left,1,14
322,623,283,capture,yellow,left,1,14
323,623,283,capture,yellow,left,1,14
324,623,283,capture,yellow,left,1,14
325,623,283,capture,yellow,left,1,14
326,623,283,capture,yellow,left,1,14
327,623,283,capture,yellow,left,1,14
328,623,283,capture,yellow,left,1,14
329,623,283,capture,yellow,left,1,14
330,623,283,capture,yellow,left,1,14
331,623,283,capture,yellow,left,1,14
332,623,283,capture,yellow,left,1,14
333,623,283,capture,yellow,left,1,14
334,623,283,capture,yellow,left,1,14
335,623,283,capture,yellow,left,1,14
336,623,283,capture,yellow,left,1,14
337,623,283,capture,yellow,left,1,14
338,623,283,capture,yellow,left,1,14
339,623,283,capture,yellow,left,1,14
340,623,283,capture,yellow,left,1,14
341,623,283,capture,yellow,left,1,14
342,623,283,capture,yellow,left,1,14
343,623,283,capture,yellow,left,1,14
344,623,283,capture,yellow,left,1,14
345,623,283,capture,yellow,left,1,14
346,623,283,capture,yellow,left,1,14
347,623,283,capture,yellow,left,1,14
348,623,283,capture,yellow,left,1,14
349,623,283,capture,yellow,left,1,14
350,623,283,capture,yellow,left,1,14
351,623,283,capture,yellow,left,1,14
352,623,283,capture,yellow,left,1,14
353,623,283,capture,yellow,left,1,14
354,623,283,capture,yellow,left,1,14
355,623,283,capture,yellow,left,1,14
356,623,283,capture,yellow,left,1,14
357,623,283,capture,yellow,left,1,14
358,623,283,capture,yellow,left,1,14
359,623,283,capture,yellow,left,1,14
360,623,283,capture,yellow,left,1,14
361,623,283,capture,yellow,left,1,14
362,623,283,capture,yellow,left,1,14
363,623,283,capture,yellow,left,1,14
364,623,282,capture,yellow,left,1,14
365,623,282,capture,yellow,left,1,14
366,623,282,capture,yellow,left,1,14
367,623,283,capture,yellow,left,1,14
368,622,283,capture,yellow,left,1,14
369,622,283,capture,yellow,left,1,14
370,623,283,capture,yellow,left,1,14
371,623,283,capture,yellow,left,1,14
372,623,283,capture,yellow,left,1,14
373,623,283,capture,yellow,left,1,14
374,623,283,capture,yellow,left,1,14
375,623,283,capture,yellow,left,1,14
376,623,283,capture,yellow,left,1,14
377,623,283,capture,yellow,left,1,14
378,623,283,capture,yellow,left,1,14
379,623,283,capture,yellow,left,1,14
380,623,283,capture,yellow,left,1,14
381,623,283,capture,yellow,left,1,14
382,623,283,capture,yellow,left,1,14
383,623,283,capture,yellow,left,1,14
384,623,283,capture,yellow,left,1,14
385,623,283,capture,yellow,left,1,14
386,623,283,capture,yellow,left,1,14
387,623,283,capture,yellow,left,1,14
388,623,283,capture,yellow,left,1,14
389,623,283,capture,yellow,left,1,14
390,623,283,capture,yellow,left,1,14
391,623,283,capture,yellow,left,1,14
392,623,283,capture,yellow,left,1,14
393,623,283,capture,yellow,left,1,14
394,623,283,capture,yellow,left,1,14
395,623,283,capture,yellow,left,1,14
396,623,282,capture,yellow,left,1,14
397,623,282,capture,yellow,left,1,14
398,623,283,capture,yellow,left,1,14
399,623,282,capture,yellow,left,1,14
400,623,282,capture,yellow,left,1,14
401,623,282,capture,yellow,left,1,14
402,623,282,capture,yellow,left,1,14
403,623,282,capture,yellow,left,1,14
404,623,282,capture,yellow,left,1,14
405,623,282,capture,yellow,left,1,14
406,623,282,capture,yellow,left,1,14
407,623,282,capture,yellow,left,1,14
408,623,282,capture,yellow,left,1,14
409,623,283,capture,yellow,left,1,14
410,623,283,capture,yellow,left,1,14
411,623,283,capture,yellow,left,1,14
412,623,283,capture,yellow,left,1,14
413,623,283,capture,yellow,left,1,14
414,623,283,capture,yellow,left,1,14
415,623,283,capture,yellow,left,1,14
416,623,283,capture,yellow,left,1,14
417,623,283,capture,yellow,left,1,14
418,623,283,capture,yellow,left,1,14
419,623,283,capture,yellow,left,1,14
420,623,283,capture,yellow,left,1,14
421,623,283,capture,yellow,left,1,14
422,623,283,capture,yellow,left,1,14
423,622,283,capture,yellow,left,1,14
424,622,283,capture,yellow,left,1,14
425,622,283,capture,yellow,left,1,14
426,622,283,capture,yellow,left,1,14
427,622,283,capture,yellow,left,1,14
428,622,283,capture,yellow,left,1,14
429,622,283,capture,yellow,left,1,14
430,623,283,capture,yellow,left,1,14
431,623,283,capture,yellow,left,1,14
432,622,283,capture,yellow,left,1,14
433,622,283,capture,yellow,left,1,14
434,623,283,capture,yellow,left,1,14
435,622,283,capture,yellow,left,1,14
436,622,283,capture,yellow,left,1,14
437,622,283,capture,yellow,left,1,14
438,622,283,capture,yellow,left,1,14
439,622,283,capture,yellow,left,1,14
440,622,283,capture,yellow,left,1,14
441,622,283,capture,yellow,left,1,14
442,623,283,capture,yellow,left,1,14
443,622,283,capture,yellow,left,1,14
444,623,283,capture,yellow,left,1,14
445,622,283,capture,yellow,left,1,14
446,622,283,capture,yellow,left,1,14
447,623,283,capture,yellow,left,1,14
448,623,283,capture,yellow,left,1,14
449,623,283,capture,yellow,left,1,14
450,623,283,capture,yellow,left,1,14
451,623,283,capture,yellow,left,1,14
452,623,283,capture,yellow,left,1,14
453,623,283,capture,yellow,left,1,14
454,623,283,capture,yellow,left,1,14
455,623,283,capture,yellow,left,1,14
456,623,283,capture,yellow,left,1,14
457,623,283,capture,yellow,left,1,14
458,623,283,capture,yellow,left,1,14
459,623,283,capture,yellow,left,1,14
460,623,283,capture,yellow,left,1,14
461,623,283,capture,yellow,left,1,14
462,623,283,capture,yellow,left,1,14
463,623,283,capture,yellow,left,1,14
464,622,283,capture,yellow,left,1,14
465,623,283,capture,yellow,left,1,14
466,623,283,capture,yellow,left,1,14
467,623,283,capture,yellow,left,1,14
468,623,283,capture,yellow,left,1,14
469,623,283,capture,yellow,left,1,14
470,623,283,capture,yellow,left,1,14
471,623,283,capture,yellow,left,1,14
472,623,283,capture,yellow,left,1,14
473,623,283,capture,yellow,left,1,14
474,622,282,capture,yellow,left,1,14
475,623,283,capture,yellow,left,1,14
476,623,283,capture,yellow,left,1,14
477,623,283,capture,yellow,left,1,14
478,623,283,capture,yellow,left,1,14
479,623,283,capture,yellow,left,1,14
480,623,283,capture,yellow,left,1,14
481,623,283,capture,yellow,left,1,14
482,623,282,capture,yellow,left,1,14
483,623,283,capture,yellow,left,1,14
484,623,283,capture,yellow,left,1,14
485,623,283,capture,yellow,left,1,14
486,613,269,capture,yellow,left,1,14
487,623,283,capture,yellow,left,1,14
488,623,283,capture,yellow,left,1,14
489,623,283,capture,yellow,left,1,14
490,623,283,capture,yellow,left,1,14
491,623,283,capture,yellow,left,1,14
492,623,283,capture,yellow,left,1,14
493,623,282,capture,yellow,left,1,14
494,623,282,capture,yellow,left,1,14
495,623,283,capture,yellow,left,1,14
496,623,283,capture,yellow,left,1,14
